entry_time,exit_time,entry_idx,exit_idx,entry_price,exit_price,direction,pnl_pct,duration_bars,duration_minutes,workspace,strategy_file
2024-12-23 15:00:00+00:00,2024-12-23 15:16:00+00:00,73450,73466,589.94,589.371,long,-0.09645048649016401,16,16.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-23 15:16:00+00:00,2024-12-23 15:17:00+00:00,73466,73467,589.371,589.083,short,0.0488656550797394,1,1.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-23 15:17:00+00:00,2024-12-23 15:21:00+00:00,73467,73471,589.083,589.16,long,0.013071163146788856,4,4.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-23 15:21:00+00:00,2024-12-23 15:22:00+00:00,73471,73472,589.16,588.82,short,0.05770928101023799,1,1.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-23 15:22:00+00:00,2024-12-23 15:23:00+00:00,73472,73473,588.82,589.69,long,0.14775313338541565,1,1.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-23 15:23:00+00:00,2024-12-23 15:44:00+00:00,73473,73494,589.69,589.17,short,0.08818192609677888,21,21.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-23 15:44:00+00:00,2024-12-23 15:55:00+00:00,73494,73505,589.17,589.56,long,0.06619481643667981,11,11.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-23 15:55:00+00:00,2024-12-23 15:58:00+00:00,73505,73508,589.56,588.855,short,0.11958070425400762,3,3.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-23 15:58:00+00:00,2024-12-23 16:00:00+00:00,73508,73510,588.855,589.35,long,0.08406144127162112,2,2.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-23 16:00:00+00:00,2024-12-23 16:31:00+00:00,73510,73541,589.35,590.21,short,-0.14592347501484917,31,31.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-23 16:31:00+00:00,2024-12-23 16:32:00+00:00,73541,73542,590.21,590.52,long,0.05252367801290141,1,1.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-23 16:32:00+00:00,2024-12-23 16:33:00+00:00,73542,73543,590.52,590.29,short,0.03894872315925256,1,1.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-23 16:33:00+00:00,2024-12-23 16:34:00+00:00,73543,73544,590.29,590.5,long,0.035575733961279436,1,1.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-23 16:34:00+00:00,2024-12-23 17:06:00+00:00,73544,73576,590.5,592.25,short,-0.29635901778154106,32,32.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-23 17:06:00+00:00,2024-12-23 17:12:00+00:00,73576,73582,592.25,592.5,long,0.04221190375685943,6,6.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-23 17:12:00+00:00,2024-12-23 17:13:00+00:00,73582,73583,592.5,592.3001,short,0.0337383966244653,1,1.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-23 17:13:00+00:00,2024-12-23 17:27:00+00:00,73583,73597,592.3001,592.13,long,-0.02871854993778452,14,14.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-23 17:27:00+00:00,2024-12-23 17:35:00+00:00,73597,73605,592.13,592.03,short,0.016888183338122156,8,8.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-23 17:35:00+00:00,2024-12-23 17:38:00+00:00,73605,73608,592.03,592.16,long,0.021958346705402674,3,3.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-23 17:38:00+00:00,2024-12-23 17:59:00+00:00,73608,73629,592.16,592.5995,short,-0.07421980545799554,21,21.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-23 17:59:00+00:00,2024-12-23 18:00:00+00:00,73629,73630,592.5995,592.7291,long,0.021869745080780892,1,1.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-23 18:00:00+00:00,2024-12-23 18:17:00+00:00,73630,73647,592.7291,592.76,short,-0.005213174112756429,17,17.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-23 18:17:00+00:00,2024-12-23 18:21:00+00:00,73647,73651,592.76,593.21,long,0.07591605371483323,4,4.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-23 18:21:00+00:00,2024-12-23 18:22:00+00:00,73651,73652,593.21,592.95,short,0.043829335311271034,1,1.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-23 18:22:00+00:00,2024-12-23 18:25:00+00:00,73652,73655,592.95,593.4,long,0.07589172780165811,3,3.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-23 18:25:00+00:00,2024-12-23 18:47:00+00:00,73655,73677,593.4,593.49,short,-0.015166835187062997,22,22.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-23 18:47:00+00:00,2024-12-23 18:51:00+00:00,73677,73681,593.49,593.616,long,0.021230349289790285,4,4.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-23 18:51:00+00:00,2024-12-23 19:25:00+00:00,73681,73715,593.616,594.0,short,-0.06468828333468346,34,34.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-23 19:25:00+00:00,2024-12-23 19:32:00+00:00,73715,73722,594.0,593.99,long,-0.0016835016835001523,7,7.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-23 19:32:00+00:00,2024-12-23 19:33:00+00:00,73722,73723,593.99,593.79,short,0.03367060051516784,1,1.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-23 19:33:00+00:00,2024-12-23 20:14:00+00:00,73723,73764,593.79,593.07,long,-0.12125498913755933,41,41.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-23 20:14:00+00:00,2024-12-23 20:15:00+00:00,73764,73765,593.07,592.73,short,0.05732881447384488,1,1.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-23 20:15:00+00:00,2024-12-23 20:24:00+00:00,73765,73774,592.73,592.845,long,0.019401751218937644,9,9.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-23 20:24:00+00:00,2024-12-24 15:20:00+00:00,73774,73861,592.845,597.86,short,-0.8459209405493825,87,1136.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-24 15:20:00+00:00,2024-12-24 15:21:00+00:00,73861,73862,597.86,598.0901,long,0.03848727126751966,1,1.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-24 15:21:00+00:00,2024-12-24 15:53:00+00:00,73862,73894,598.0901,598.8401,short,-0.1253991664466608,32,32.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-24 15:53:00+00:00,2024-12-24 15:57:00+00:00,73894,73898,598.8401,599.14,long,0.050080146603405415,4,4.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-24 15:57:00+00:00,2024-12-24 16:00:00+00:00,73898,73901,599.14,599.09,short,0.008345294922714979,3,3.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-24 16:00:00+00:00,2024-12-24 16:01:00+00:00,73901,73902,599.09,599.34,long,0.0417299571016041,1,1.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-24 16:01:00+00:00,2024-12-24 16:05:00+00:00,73902,73906,599.34,598.9401,short,0.06672339573530923,4,4.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-24 16:05:00+00:00,2024-12-24 16:09:00+00:00,73906,73910,598.9401,599.15,long,0.03504524075111147,4,4.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-24 16:09:00+00:00,2024-12-24 16:10:00+00:00,73910,73911,599.15,599.05,short,0.01669031127430906,1,1.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-24 16:10:00+00:00,2024-12-24 16:12:00+00:00,73911,73913,599.05,599.1,long,0.008346548702123063,2,2.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-24 16:12:00+00:00,2024-12-24 16:14:00+00:00,73913,73915,599.1,599.03,short,0.011684192956109167,2,2.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-24 16:14:00+00:00,2024-12-24 16:16:00+00:00,73915,73917,599.03,599.2,long,0.028379213061127617,2,2.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-24 16:16:00+00:00,2024-12-24 16:18:00+00:00,73917,73919,599.2,599.0933,short,0.017807076101476332,2,2.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-24 16:18:00+00:00,2024-12-24 16:19:00+00:00,73919,73920,599.0933,599.1299,long,0.006109232067863434,1,1.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-24 16:19:00+00:00,2024-12-24 16:20:00+00:00,73920,73921,599.1299,599.11,short,0.0033214833711365283,1,1.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-24 16:20:00+00:00,2024-12-24 16:23:00+00:00,73921,73924,599.11,599.21,long,0.016691425614665543,3,3.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-24 16:23:00+00:00,2024-12-24 16:52:00+00:00,73924,73953,599.21,599.39,short,-0.030039552076892902,29,29.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-24 16:52:00+00:00,2024-12-24 17:07:00+00:00,73953,73968,599.39,599.47,long,0.01334690268440263,15,15.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-24 17:07:00+00:00,2024-12-24 17:30:00+00:00,73968,73991,599.47,599.95,short,-0.0800707291440803,23,23.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-24 17:30:00+00:00,2024-12-24 17:39:00+00:00,73991,74000,599.95,599.93,long,-0.0033336111342771057,9,9.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-24 17:39:00+00:00,2024-12-24 17:45:00+00:00,74000,74006,599.93,599.73,short,0.0333372226759675,6,6.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-24 17:45:00+00:00,2024-12-24 17:48:00+00:00,74006,74009,599.73,599.94,long,0.035015757090696875,3,3.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-24 17:48:00+00:00,2024-12-24 18:17:00+00:00,74009,74038,599.94,601.0,short,-0.17668433510016757,29,29.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-24 18:17:00+00:00,2024-12-24 18:18:00+00:00,74038,74039,601.0,601.13,long,0.021630615640598243,1,1.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-24 18:18:00+00:00,2024-12-24 18:22:00+00:00,74039,74043,601.13,601.13,short,0.0,4,4.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-24 18:22:00+00:00,2024-12-24 18:23:00+00:00,74043,74044,601.13,601.25,long,0.01996240413887255,1,1.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-24 18:23:00+00:00,2024-12-24 18:28:00+00:00,74044,74049,601.25,601.16,short,0.014968814968820262,5,5.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-24 18:28:00+00:00,2024-12-24 18:30:00+00:00,74049,74051,601.16,601.26,long,0.016634506620537417,2,2.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-24 18:30:00+00:00,2024-12-24 18:37:00+00:00,74051,74058,601.26,601.22,short,0.006652696005049999,7,7.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-24 18:37:00+00:00,2024-12-24 18:38:00+00:00,74058,74059,601.22,601.3,long,0.013306277236274115,1,1.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-24 18:38:00+00:00,2024-12-24 18:47:00+00:00,74059,74066,601.3,601.22,short,0.013304506901700857,7,9.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-24 18:47:00+00:00,2024-12-24 18:49:00+00:00,74066,74068,601.22,601.26,long,0.0066531386181370574,2,2.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-24 18:49:00+00:00,2024-12-24 18:53:00+00:00,74068,74072,601.26,601.2601,short,-1.6631740008465215e-05,4,4.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-24 18:53:00+00:00,2024-12-24 18:54:00+00:00,74072,74073,601.2601,601.3,long,0.006636063161348762,1,1.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-24 18:54:00+00:00,2024-12-24 19:02:00+00:00,74073,74080,601.3,601.2101,short,0.014950939630790496,7,8.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-24 19:02:00+00:00,2024-12-24 19:06:00+00:00,74080,74084,601.2101,601.3,long,0.01495317527099815,4,4.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-24 19:06:00+00:00,2024-12-24 19:09:00+00:00,74084,74086,601.3,601.3,short,0.0,2,3.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-24 19:09:00+00:00,2024-12-24 19:11:00+00:00,74086,74087,601.3,601.34,long,0.006652253450869335,1,2.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-24 19:11:00+00:00,2024-12-24 19:13:00+00:00,74087,74089,601.34,601.3,short,0.006651810955545499,2,2.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-24 19:13:00+00:00,2024-12-24 19:14:00+00:00,74089,74090,601.3,601.32,long,0.0033261267254441206,1,1.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-24 19:14:00+00:00,2024-12-24 19:19:00+00:00,74090,74091,601.32,601.3,short,0.003326016097933795,1,5.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-24 19:19:00+00:00,2024-12-24 19:20:00+00:00,74091,74092,601.3,601.38,long,0.013304506901719762,1,1.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-24 19:20:00+00:00,2024-12-24 20:01:00+00:00,74092,74119,601.38,601.45,short,-0.011639894908385717,27,41.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-24 20:01:00+00:00,2024-12-26 14:47:00+00:00,74119,74160,601.45,600.12,long,-0.22113226369607464,41,2566.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-26 14:47:00+00:00,2024-12-26 14:48:00+00:00,74160,74161,600.12,599.97,short,0.02499500099979625,1,1.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-26 14:48:00+00:00,2024-12-26 14:59:00+00:00,74161,74172,599.97,599.9,long,-0.011667250029176462,11,11.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-26 14:59:00+00:00,2024-12-26 15:09:00+00:00,74172,74182,599.9,599.5299,short,0.061693615602597014,10,10.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-26 15:09:00+00:00,2024-12-26 15:11:00+00:00,74182,74184,599.5299,599.67,long,0.023368309070150004,2,2.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-26 15:11:00+00:00,2024-12-26 15:15:00+00:00,74184,74188,599.67,599.7,short,-0.005002751513346741,4,4.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-26 15:15:00+00:00,2024-12-26 15:21:00+00:00,74188,74194,599.7,599.79,long,0.015007503751862286,6,6.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-26 15:21:00+00:00,2024-12-26 15:40:00+00:00,74194,74213,599.79,600.21,short,-0.07002450857801443,19,19.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-26 15:40:00+00:00,2024-12-26 15:47:00+00:00,74213,74220,600.21,600.435,long,0.03748687959212759,7,7.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-26 15:47:00+00:00,2024-12-26 16:21:00+00:00,74220,74254,600.435,601.04,short,-0.10076028212879301,34,34.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-26 16:21:00+00:00,2024-12-26 16:22:00+00:00,74254,74255,601.04,601.1399,long,0.016621189937449727,1,1.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-26 16:22:00+00:00,2024-12-26 16:24:00+00:00,74255,74257,601.1399,600.7901,short,0.05818944974372176,2,2.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-26 16:24:00+00:00,2024-12-26 16:30:00+00:00,74257,74263,600.7901,601.1001,long,0.05159871975253011,6,6.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-26 16:30:00+00:00,2024-12-26 17:23:00+00:00,74263,74316,601.1001,602.03,short,-0.15469969144905732,53,53.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-26 17:23:00+00:00,2024-12-26 17:24:00+00:00,74316,74317,602.03,602.0802,long,0.008338454894277363,1,1.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-26 17:24:00+00:00,2024-12-26 17:25:00+00:00,74317,74318,602.0802,601.9,short,0.029929567522734256,1,1.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-26 17:25:00+00:00,2024-12-26 17:34:00+00:00,74318,74327,601.9,602.01,long,0.01827546104004214,9,9.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-26 17:34:00+00:00,2024-12-26 17:35:00+00:00,74327,74328,602.01,601.805,short,0.03405259048853689,1,1.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-26 17:35:00+00:00,2024-12-26 18:02:00+00:00,74328,74355,601.805,601.31,long,-0.08225255689135262,27,27.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-26 18:02:00+00:00,2024-12-26 18:12:00+00:00,74355,74365,601.31,601.13,short,0.029934642696770385,10,10.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-26 18:12:00+00:00,2024-12-26 18:13:00+00:00,74365,74366,601.13,601.21,long,0.013308269425921334,1,1.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-26 18:13:00+00:00,2024-12-26 18:14:00+00:00,74366,74367,601.21,601.1599,short,0.00833319472398049,1,1.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-26 18:14:00+00:00,2024-12-26 18:15:00+00:00,74367,74368,601.1599,601.31,long,0.024968398590782946,1,1.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-26 18:15:00+00:00,2024-12-26 18:33:00+00:00,74368,74386,601.31,601.4477,short,-0.022900001663053827,18,18.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-26 18:33:00+00:00,2024-12-26 18:48:00+00:00,74386,74401,601.4477,601.34,long,-0.01790679389081088,15,15.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-26 18:48:00+00:00,2024-12-26 18:57:00+00:00,74401,74410,601.34,601.095,short,0.0407423421026382,9,9.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-26 18:57:00+00:00,2024-12-26 18:59:00+00:00,74410,74412,601.095,601.32,long,0.03743168717091686,2,2.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-26 18:59:00+00:00,2024-12-26 19:00:00+00:00,74412,74413,601.32,601.11,short,0.034923169028144144,1,1.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-26 19:00:00+00:00,2024-12-26 19:22:00+00:00,74413,74435,601.11,600.93,long,-0.029944602485412596,22,22.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-26 19:22:00+00:00,2024-12-26 19:23:00+00:00,74435,74436,600.93,600.889,short,0.006822758058332913,1,1.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-26 19:23:00+00:00,2024-12-26 19:24:00+00:00,74436,74437,600.889,601.0201,long,0.021817673480450914,1,1.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-26 19:24:00+00:00,2024-12-26 19:29:00+00:00,74437,74442,601.0201,600.9,short,0.019982692758524954,5,5.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-26 19:29:00+00:00,2024-12-26 19:30:00+00:00,74442,74443,600.9,601.1472,long,0.041138292561161714,1,1.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-26 19:30:00+00:00,2024-12-26 19:34:00+00:00,74443,74447,601.1472,600.89,short,0.04278486201050452,4,4.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-26 19:34:00+00:00,2024-12-26 19:38:00+00:00,74447,74451,600.89,601.08,long,0.03161976401671763,4,4.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-26 19:38:00+00:00,2024-12-26 20:11:00+00:00,74451,74484,601.08,601.7499,short,-0.11144939109602452,33,33.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-26 20:11:00+00:00,2024-12-26 20:12:00+00:00,74484,74485,601.7499,601.84,long,0.014972997918239243,1,1.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-26 20:12:00+00:00,2024-12-26 20:13:00+00:00,74485,74486,601.84,601.74,short,0.016615711817098023,1,1.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-26 20:13:00+00:00,2024-12-26 20:22:00+00:00,74486,74495,601.74,601.78,long,0.006647389237870778,9,9.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-26 20:22:00+00:00,2024-12-26 20:30:00+00:00,74495,74503,601.78,601.61,short,0.028249526404991704,8,8.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-26 20:30:00+00:00,2024-12-26 20:32:00+00:00,74503,74505,601.61,601.75,long,0.0232708897790905,2,2.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-26 20:32:00+00:00,2024-12-26 20:39:00+00:00,74505,74512,601.75,601.75,short,0.0,7,7.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-26 20:39:00+00:00,2024-12-26 20:40:00+00:00,74512,74513,601.75,601.79,long,0.006647278770247381,1,1.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-26 20:40:00+00:00,2024-12-26 20:42:00+00:00,74513,74515,601.79,601.75,short,0.006646836936466811,2,2.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-26 20:42:00+00:00,2024-12-26 20:45:00+00:00,74515,74518,601.75,601.86,long,0.018280016618199193,3,3.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-26 20:45:00+00:00,2024-12-26 20:50:00+00:00,74518,74523,601.86,601.73,short,0.02159970757318902,5,5.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-26 20:50:00+00:00,2024-12-26 20:53:00+00:00,74523,74526,601.73,601.84,long,0.018280624200224957,3,3.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-26 20:53:00+00:00,2024-12-26 20:54:00+00:00,74526,74527,601.84,601.76,short,0.013292569453682195,1,1.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-26 20:54:00+00:00,2024-12-27 14:47:00+00:00,74527,74551,601.76,597.48,long,-0.7112470087742576,24,1073.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-27 14:47:00+00:00,2024-12-27 14:55:00+00:00,74551,74559,597.48,596.81,short,0.11213764477473268,8,8.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-27 14:55:00+00:00,2024-12-27 15:23:00+00:00,74559,74587,596.81,593.98,long,-0.47418776495030707,28,28.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-27 15:23:00+00:00,2024-12-27 15:24:00+00:00,74587,74588,593.98,593.74,short,0.040405400855249185,1,1.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-27 15:24:00+00:00,2024-12-27 15:41:00+00:00,74588,74605,593.74,594.09,long,0.05894836123556148,17,17.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-27 15:41:00+00:00,2024-12-27 15:58:00+00:00,74605,74622,594.09,593.87,short,0.03703142621488786,17,17.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-27 15:58:00+00:00,2024-12-27 16:22:00+00:00,74622,74646,593.87,593.02,long,-0.14312896761917976,24,24.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-27 16:22:00+00:00,2024-12-27 16:41:00+00:00,74646,74665,593.02,593.91,short,-0.15007925533708583,19,19.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-27 16:41:00+00:00,2024-12-27 17:26:00+00:00,74665,74710,593.91,591.66,long,-0.3788452795878164,45,45.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-27 17:26:00+00:00,2024-12-27 17:36:00+00:00,74710,74720,591.66,591.38,short,0.047324476895509705,10,10.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-27 17:36:00+00:00,2024-12-27 17:41:00+00:00,74720,74725,591.38,591.61,long,0.03889208292468771,5,5.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-27 17:41:00+00:00,2024-12-27 17:42:00+00:00,74725,74726,591.61,591.43,short,0.030425449197962116,1,1.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-27 17:42:00+00:00,2024-12-27 17:51:00+00:00,74726,74735,591.43,591.51,long,0.013526537375520507,9,9.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-27 17:51:00+00:00,2024-12-27 18:07:00+00:00,74735,74751,591.51,591.9,short,-0.06593295126033141,16,16.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-27 18:07:00+00:00,2024-12-27 18:09:00+00:00,74751,74753,591.9,592.1047,long,0.03458354451765544,2,2.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-27 18:09:00+00:00,2024-12-27 18:26:00+00:00,74753,74770,592.1047,592.37,short,-0.04480626483796274,17,17.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-27 18:26:00+00:00,2024-12-27 18:31:00+00:00,74770,74775,592.37,592.7401,long,0.0624778432398635,5,5.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-27 18:31:00+00:00,2024-12-27 18:47:00+00:00,74775,74791,592.7401,592.98,short,-0.0404730504988669,16,16.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-27 18:47:00+00:00,2024-12-27 18:48:00+00:00,74791,74792,592.98,593.3,long,0.05396472056392059,1,1.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
2024-12-27 18:48:00+00:00,2024-12-27 19:23:00+00:00,74792,74827,593.3,593.89,short,-0.0994437889769142,35,35.0,workspaces/signal_generation_f88793ad,SPY_compiled_strategy_0
