strategy_idx,strategy_name,trades,trades_per_day,win_rate,total_return,annual_return,avg_return,avg_return_bps,avg_bars_held,sr_period,min_touches,entry_zone,exit_zone,min_range
767,SPY_5m_compiled_strategy_767,118,0.38562091503267976,0.423728813559322,-0.037823928943680585,-0.04498064455901851,-0.00032573580491831387,-3.257358049183139,1.3135593220338984,24.0,4.0,0.0035,0.0025,0.006
768,SPY_5m_compiled_strategy_768,55,0.17973856209150327,0.45454545454545453,-0.009227721134920652,-0.011004596758081742,-0.00016794515403762968,-1.6794515403762968,1.2181818181818183,24.0,4.0,0.0035,0.003,0.003
769,SPY_5m_compiled_strategy_769,55,0.17973856209150327,0.45454545454545453,-0.009227721134920652,-0.011004596758081742,-0.00016794515403762968,-1.6794515403762968,1.2181818181818183,24.0,4.0,0.0035,0.003,0.004
770,SPY_5m_compiled_strategy_770,55,0.17973856209150327,0.45454545454545453,-0.009227721134920652,-0.011004596758081742,-0.00016794515403762968,-1.6794515403762968,1.2181818181818183,24.0,4.0,0.0035,0.003,0.005
771,SPY_5m_compiled_strategy_771,55,0.17973856209150327,0.45454545454545453,-0.009227721134920652,-0.011004596758081742,-0.00016794515403762968,-1.6794515403762968,1.2181818181818183,24.0,4.0,0.0035,0.003,0.006
772,SPY_5m_compiled_strategy_772,1,0.0032679738562091504,1.0,0.001095562206857359,0.0013078317846086929,0.0010955622068573479,10.95562206857348,1.0,24.0,4.0,0.0035,0.0035,0.003
773,SPY_5m_compiled_strategy_773,1,0.0032679738562091504,1.0,0.001095562206857359,0.0013078317846086929,0.0010955622068573479,10.95562206857348,1.0,24.0,4.0,0.0035,0.0035,0.004
774,SPY_5m_compiled_strategy_774,1,0.0032679738562091504,1.0,0.001095562206857359,0.0013078317846086929,0.0010955622068573479,10.95562206857348,1.0,24.0,4.0,0.0035,0.0035,0.005
775,SPY_5m_compiled_strategy_775,1,0.0032679738562091504,1.0,0.001095562206857359,0.0013078317846086929,0.0010955622068573479,10.95562206857348,1.0,24.0,4.0,0.0035,0.0035,0.006
780,SPY_5m_compiled_strategy_780,307,1.0032679738562091,0.504885993485342,-0.028228661163478885,-0.03360171266933443,-9.217670473723376e-05,-0.9217670473723376,1.6677524429967427,24.0,4.0,0.004,0.002,0.003
781,SPY_5m_compiled_strategy_781,307,1.0032679738562091,0.504885993485342,-0.028228661163478885,-0.03360171266933443,-9.217670473723376e-05,-0.9217670473723376,1.6677524429967427,24.0,4.0,0.004,0.002,0.004
782,SPY_5m_compiled_strategy_782,267,0.8725490196078431,0.4943820224719101,-0.0319380852435065,-0.03800327301272888,-0.00012043018950850842,-1.2043018950850843,1.6853932584269662,24.0,4.0,0.004,0.002,0.005
783,SPY_5m_compiled_strategy_783,194,0.6339869281045751,0.4742268041237113,-0.014311547488586762,-0.017058895358943116,-7.304102073933525e-05,-0.7304102073933525,1.6546391752577319,24.0,4.0,0.004,0.002,0.006
784,SPY_5m_compiled_strategy_784,165,0.5392156862745098,0.509090909090909,-0.011923060767691118,-0.01421521182889307,-7.175297484840834e-05,-0.7175297484840834,1.406060606060606,24.0,4.0,0.004,0.0025,0.003
785,SPY_5m_compiled_strategy_785,165,0.5392156862745098,0.509090909090909,-0.011923060767691118,-0.01421521182889307,-7.175297484840834e-05,-0.7175297484840834,1.406060606060606,24.0,4.0,0.004,0.0025,0.004
786,SPY_5m_compiled_strategy_786,165,0.5392156862745098,0.509090909090909,-0.011923060767691118,-0.01421521182889307,-7.175297484840834e-05,-0.7175297484840834,1.406060606060606,24.0,4.0,0.004,0.0025,0.005
787,SPY_5m_compiled_strategy_787,138,0.45098039215686275,0.5144927536231884,0.00031319045982858285,0.0003738440643152874,3.2413874585872353e-06,0.03241387458587235,1.3985507246376812,24.0,4.0,0.004,0.0025,0.006
788,SPY_5m_compiled_strategy_788,83,0.27124183006535946,0.5662650602409639,0.002725776139533176,0.003254419187634472,3.344701473904669e-05,0.3344701473904669,1.2650602409638554,24.0,4.0,0.004,0.003,0.003
789,SPY_5m_compiled_strategy_789,83,0.27124183006535946,0.5662650602409639,0.002725776139533176,0.003254419187634472,3.344701473904669e-05,0.3344701473904669,1.2650602409638554,24.0,4.0,0.004,0.003,0.004
790,SPY_5m_compiled_strategy_790,83,0.27124183006535946,0.5662650602409639,0.002725776139533176,0.003254419187634472,3.344701473904669e-05,0.3344701473904669,1.2650602409638554,24.0,4.0,0.004,0.003,0.005
791,SPY_5m_compiled_strategy_791,83,0.27124183006535946,0.5662650602409639,0.002725776139533176,0.003254419187634472,3.344701473904669e-05,0.3344701473904669,1.2650602409638554,24.0,4.0,0.004,0.003,0.006
792,SPY_5m_compiled_strategy_792,35,0.11437908496732026,0.6571428571428571,0.0031306117373850473,0.00373791572405735,8.988738269113243e-05,0.8988738269113243,1.0857142857142856,24.0,4.0,0.004,0.0035,0.003
793,SPY_5m_compiled_strategy_793,35,0.11437908496732026,0.6571428571428571,0.0031306117373850473,0.00373791572405735,8.988738269113243e-05,0.8988738269113243,1.0857142857142856,24.0,4.0,0.004,0.0035,0.004
794,SPY_5m_compiled_strategy_794,35,0.11437908496732026,0.6571428571428571,0.0031306117373850473,0.00373791572405735,8.988738269113243e-05,0.8988738269113243,1.0857142857142856,24.0,4.0,0.004,0.0035,0.005
795,SPY_5m_compiled_strategy_795,35,0.11437908496732026,0.6571428571428571,0.0031306117373850473,0.00373791572405735,8.988738269113243e-05,0.8988738269113243,1.0857142857142856,24.0,4.0,0.004,0.0035,0.006
800,SPY_5m_compiled_strategy_800,5,0.016339869281045753,0.4,-0.008109501506309402,-0.009672107327330814,-0.0016241658665961608,-16.24165866596161,2.2,24.0,5.0,0.002,0.002,0.003
801,SPY_5m_compiled_strategy_801,5,0.016339869281045753,0.4,-0.008109501506309402,-0.009672107327330814,-0.0016241658665961608,-16.24165866596161,2.2,24.0,5.0,0.002,0.002,0.004
802,SPY_5m_compiled_strategy_802,5,0.016339869281045753,0.4,-0.008109501506309402,-0.009672107327330814,-0.0016241658665961608,-16.24165866596161,2.2,24.0,5.0,0.002,0.002,0.005
803,SPY_5m_compiled_strategy_803,4,0.013071895424836602,0.25,-0.00872983866106114,-0.010411347520792869,-0.0021866574058252816,-21.866574058252816,2.5,24.0,5.0,0.002,0.002,0.006
820,SPY_5m_compiled_strategy_820,224,0.7320261437908496,0.5044642857142857,-0.014153492385309052,-0.016870759365635646,-6.286974891453778e-05,-0.6286974891453778,1.2455357142857142,24.0,5.0,0.0025,0.002,0.003
821,SPY_5m_compiled_strategy_821,224,0.7320261437908496,0.5044642857142857,-0.014153492385309052,-0.016870759365635646,-6.286974891453778e-05,-0.6286974891453778,1.2455357142857142,24.0,5.0,0.0025,0.002,0.004
822,SPY_5m_compiled_strategy_822,176,0.5751633986928104,0.4715909090909091,-0.027116734092610062,-0.03228167823669015,-0.00015539542904545678,-1.5539542904545678,1.2329545454545454,24.0,5.0,0.0025,0.002,0.005
823,SPY_5m_compiled_strategy_823,100,0.32679738562091504,0.42,-0.028368364640581567,-0.03376754226217904,-0.00028670960089703586,-2.8670960089703588,1.28,24.0,5.0,0.0025,0.002,0.006
840,SPY_5m_compiled_strategy_840,281,0.9183006535947712,0.4555160142348754,-0.07648368792012183,-0.09060263578473204,-0.0002820788228527029,-2.820788228527029,1.4555160142348755,24.0,5.0,0.003,0.002,0.003
841,SPY_5m_compiled_strategy_841,281,0.9183006535947712,0.4555160142348754,-0.07648368792012183,-0.09060263578473204,-0.0002820788228527029,-2.820788228527029,1.4555160142348755,24.0,5.0,0.003,0.002,0.004
842,SPY_5m_compiled_strategy_842,241,0.7875816993464052,0.43568464730290457,-0.0800089139174811,-0.09474457949270321,-0.000344902177900166,-3.44902177900166,1.4398340248962656,24.0,5.0,0.003,0.002,0.005
843,SPY_5m_compiled_strategy_843,147,0.4803921568627451,0.3945578231292517,-0.05664969659365737,-0.06724198453748731,-0.0003952837300882283,-3.952837300882283,1.4829931972789117,24.0,5.0,0.003,0.002,0.006
844,SPY_5m_compiled_strategy_844,109,0.3562091503267974,0.46788990825688076,-0.042211248473509766,-0.05017622038942293,-0.00039466760549966665,-3.9466760549966664,1.18348623853211,24.0,5.0,0.003,0.0025,0.003
845,SPY_5m_compiled_strategy_845,109,0.3562091503267974,0.46788990825688076,-0.042211248473509766,-0.05017622038942293,-0.00039466760549966665,-3.9466760549966664,1.18348623853211,24.0,5.0,0.003,0.0025,0.004
846,SPY_5m_compiled_strategy_846,109,0.3562091503267974,0.46788990825688076,-0.042211248473509766,-0.05017622038942293,-0.00039466760549966665,-3.9466760549966664,1.18348623853211,24.0,5.0,0.003,0.0025,0.005
847,SPY_5m_compiled_strategy_847,78,0.2549019607843137,0.4230769230769231,-0.032112307783117355,-0.03820992330824646,-0.0004173178598024781,-4.173178598024781,1.1538461538461537,24.0,5.0,0.003,0.0025,0.006
848,SPY_5m_compiled_strategy_848,2,0.006535947712418301,0.0,-0.00218921622366286,-0.0026125544160939818,-0.0010951994556643418,-10.951994556643418,1.0,24.0,5.0,0.003,0.003,0.003
849,SPY_5m_compiled_strategy_849,2,0.006535947712418301,0.0,-0.00218921622366286,-0.0026125544160939818,-0.0010951994556643418,-10.951994556643418,1.0,24.0,5.0,0.003,0.003,0.004
850,SPY_5m_compiled_strategy_850,2,0.006535947712418301,0.0,-0.00218921622366286,-0.0026125544160939818,-0.0010951994556643418,-10.951994556643418,1.0,24.0,5.0,0.003,0.003,0.005
851,SPY_5m_compiled_strategy_851,2,0.006535947712418301,0.0,-0.00218921622366286,-0.0026125544160939818,-0.0010951994556643418,-10.951994556643418,1.0,24.0,5.0,0.003,0.003,0.006
860,SPY_5m_compiled_strategy_860,296,0.9673202614379085,0.4560810810810811,-0.07619328881413745,-0.09026129639052594,-0.0002666246017997276,-2.666246017997276,1.6013513513513513,24.0,5.0,0.0035,0.002,0.003
861,SPY_5m_compiled_strategy_861,296,0.9673202614379085,0.4560810810810811,-0.07619328881413745,-0.09026129639052594,-0.0002666246017997276,-2.666246017997276,1.6013513513513513,24.0,5.0,0.0035,0.002,0.004
862,SPY_5m_compiled_strategy_862,256,0.8366013071895425,0.4375,-0.07971962331652915,-0.09440479476383201,-0.000323352178847851,-3.2335217884785097,1.609375,24.0,5.0,0.0035,0.002,0.005
863,SPY_5m_compiled_strategy_863,178,0.5816993464052288,0.4044943820224719,-0.061372092284892044,-0.07281276897206845,-0.00035446022482686824,-3.5446022482686823,1.5898876404494382,24.0,5.0,0.0035,0.002,0.006
864,SPY_5m_compiled_strategy_864,145,0.4738562091503268,0.43448275862068964,-0.049593670903337106,-0.0589082685550818,-0.0003498163951698857,-3.4981639516988574,1.3379310344827586,24.0,5.0,0.0035,0.0025,0.003
865,SPY_5m_compiled_strategy_865,145,0.4738562091503268,0.43448275862068964,-0.049593670903337106,-0.0589082685550818,-0.0003498163951698857,-3.4981639516988574,1.3379310344827586,24.0,5.0,0.0035,0.0025,0.004
866,SPY_5m_compiled_strategy_866,145,0.4738562091503268,0.43448275862068964,-0.049593670903337106,-0.0589082685550818,-0.0003498163951698857,-3.4981639516988574,1.3379310344827586,24.0,5.0,0.0035,0.0025,0.005
867,SPY_5m_compiled_strategy_867,118,0.38562091503267976,0.423728813559322,-0.037823928943680585,-0.04498064455901851,-0.00032573580491831387,-3.257358049183139,1.3135593220338984,24.0,5.0,0.0035,0.0025,0.006
868,SPY_5m_compiled_strategy_868,55,0.17973856209150327,0.45454545454545453,-0.009227721134920652,-0.011004596758081742,-0.00016794515403762968,-1.6794515403762968,1.2181818181818183,24.0,5.0,0.0035,0.003,0.003
869,SPY_5m_compiled_strategy_869,55,0.17973856209150327,0.45454545454545453,-0.009227721134920652,-0.011004596758081742,-0.00016794515403762968,-1.6794515403762968,1.2181818181818183,24.0,5.0,0.0035,0.003,0.004
870,SPY_5m_compiled_strategy_870,55,0.17973856209150327,0.45454545454545453,-0.009227721134920652,-0.011004596758081742,-0.00016794515403762968,-1.6794515403762968,1.2181818181818183,24.0,5.0,0.0035,0.003,0.005
871,SPY_5m_compiled_strategy_871,55,0.17973856209150327,0.45454545454545453,-0.009227721134920652,-0.011004596758081742,-0.00016794515403762968,-1.6794515403762968,1.2181818181818183,24.0,5.0,0.0035,0.003,0.006
872,SPY_5m_compiled_strategy_872,1,0.0032679738562091504,1.0,0.001095562206857359,0.0013078317846086929,0.0010955622068573479,10.95562206857348,1.0,24.0,5.0,0.0035,0.0035,0.003
873,SPY_5m_compiled_strategy_873,1,0.0032679738562091504,1.0,0.001095562206857359,0.0013078317846086929,0.0010955622068573479,10.95562206857348,1.0,24.0,5.0,0.0035,0.0035,0.004
874,SPY_5m_compiled_strategy_874,1,0.0032679738562091504,1.0,0.001095562206857359,0.0013078317846086929,0.0010955622068573479,10.95562206857348,1.0,24.0,5.0,0.0035,0.0035,0.005
875,SPY_5m_compiled_strategy_875,1,0.0032679738562091504,1.0,0.001095562206857359,0.0013078317846086929,0.0010955622068573479,10.95562206857348,1.0,24.0,5.0,0.0035,0.0035,0.006
880,SPY_5m_compiled_strategy_880,307,1.0032679738562091,0.504885993485342,-0.028228661163478885,-0.03360171266933443,-9.217670473723376e-05,-0.9217670473723376,1.6677524429967427,24.0,5.0,0.004,0.002,0.003
881,SPY_5m_compiled_strategy_881,307,1.0032679738562091,0.504885993485342,-0.028228661163478885,-0.03360171266933443,-9.217670473723376e-05,-0.9217670473723376,1.6677524429967427,24.0,5.0,0.004,0.002,0.004
882,SPY_5m_compiled_strategy_882,267,0.8725490196078431,0.4943820224719101,-0.0319380852435065,-0.03800327301272888,-0.00012043018950850842,-1.2043018950850843,1.6853932584269662,24.0,5.0,0.004,0.002,0.005
883,SPY_5m_compiled_strategy_883,194,0.6339869281045751,0.4742268041237113,-0.014311547488586762,-0.017058895358943116,-7.304102073933525e-05,-0.7304102073933525,1.6546391752577319,24.0,5.0,0.004,0.002,0.006
884,SPY_5m_compiled_strategy_884,165,0.5392156862745098,0.509090909090909,-0.011923060767691118,-0.01421521182889307,-7.175297484840834e-05,-0.7175297484840834,1.406060606060606,24.0,5.0,0.004,0.0025,0.003
885,SPY_5m_compiled_strategy_885,165,0.5392156862745098,0.509090909090909,-0.011923060767691118,-0.01421521182889307,-7.175297484840834e-05,-0.7175297484840834,1.406060606060606,24.0,5.0,0.004,0.0025,0.004
886,SPY_5m_compiled_strategy_886,165,0.5392156862745098,0.509090909090909,-0.011923060767691118,-0.01421521182889307,-7.175297484840834e-05,-0.7175297484840834,1.406060606060606,24.0,5.0,0.004,0.0025,0.005
887,SPY_5m_compiled_strategy_887,138,0.45098039215686275,0.5144927536231884,0.00031319045982858285,0.0003738440643152874,3.2413874585872353e-06,0.03241387458587235,1.3985507246376812,24.0,5.0,0.004,0.0025,0.006
888,SPY_5m_compiled_strategy_888,83,0.27124183006535946,0.5662650602409639,0.002725776139533176,0.003254419187634472,3.344701473904669e-05,0.3344701473904669,1.2650602409638554,24.0,5.0,0.004,0.003,0.003
889,SPY_5m_compiled_strategy_889,83,0.27124183006535946,0.5662650602409639,0.002725776139533176,0.003254419187634472,3.344701473904669e-05,0.3344701473904669,1.2650602409638554,24.0,5.0,0.004,0.003,0.004
890,SPY_5m_compiled_strategy_890,83,0.27124183006535946,0.5662650602409639,0.002725776139533176,0.003254419187634472,3.344701473904669e-05,0.3344701473904669,1.2650602409638554,24.0,5.0,0.004,0.003,0.005
891,SPY_5m_compiled_strategy_891,83,0.27124183006535946,0.5662650602409639,0.002725776139533176,0.003254419187634472,3.344701473904669e-05,0.3344701473904669,1.2650602409638554,24.0,5.0,0.004,0.003,0.006
892,SPY_5m_compiled_strategy_892,35,0.11437908496732026,0.6571428571428571,0.0031306117373850473,0.00373791572405735,8.988738269113243e-05,0.8988738269113243,1.0857142857142856,24.0,5.0,0.004,0.0035,0.003
893,SPY_5m_compiled_strategy_893,35,0.11437908496732026,0.6571428571428571,0.0031306117373850473,0.00373791572405735,8.988738269113243e-05,0.8988738269113243,1.0857142857142856,24.0,5.0,0.004,0.0035,0.004
894,SPY_5m_compiled_strategy_894,35,0.11437908496732026,0.6571428571428571,0.0031306117373850473,0.00373791572405735,8.988738269113243e-05,0.8988738269113243,1.0857142857142856,24.0,5.0,0.004,0.0035,0.005
895,SPY_5m_compiled_strategy_895,35,0.11437908496732026,0.6571428571428571,0.0031306117373850473,0.00373791572405735,8.988738269113243e-05,0.8988738269113243,1.0857142857142856,24.0,5.0,0.004,0.0035,0.006
900,SPY_5m_compiled_strategy_900,5,0.016339869281045753,0.4,-0.008109501506309402,-0.009672107327330814,-0.0016241658665961608,-16.24165866596161,2.2,30.0,3.0,0.002,0.002,0.003
901,SPY_5m_compiled_strategy_901,5,0.016339869281045753,0.4,-0.008109501506309402,-0.009672107327330814,-0.0016241658665961608,-16.24165866596161,2.2,30.0,3.0,0.002,0.002,0.004
902,SPY_5m_compiled_strategy_902,5,0.016339869281045753,0.4,-0.008109501506309402,-0.009672107327330814,-0.0016241658665961608,-16.24165866596161,2.2,30.0,3.0,0.002,0.002,0.005
903,SPY_5m_compiled_strategy_903,4,0.013071895424836602,0.25,-0.00872983866106114,-0.010411347520792869,-0.0021866574058252816,-21.866574058252816,2.5,30.0,3.0,0.002,0.002,0.006
920,SPY_5m_compiled_strategy_920,224,0.7320261437908496,0.5044642857142857,-0.014153492385309052,-0.016870759365635646,-6.286974891453778e-05,-0.6286974891453778,1.2455357142857142,30.0,3.0,0.0025,0.002,0.003
921,SPY_5m_compiled_strategy_921,224,0.7320261437908496,0.5044642857142857,-0.014153492385309052,-0.016870759365635646,-6.286974891453778e-05,-0.6286974891453778,1.2455357142857142,30.0,3.0,0.0025,0.002,0.004
922,SPY_5m_compiled_strategy_922,176,0.5751633986928104,0.4715909090909091,-0.027116734092610062,-0.03228167823669015,-0.00015539542904545678,-1.5539542904545678,1.2329545454545454,30.0,3.0,0.0025,0.002,0.005
923,SPY_5m_compiled_strategy_923,100,0.32679738562091504,0.42,-0.028368364640581567,-0.03376754226217904,-0.00028670960089703586,-2.8670960089703588,1.28,30.0,3.0,0.0025,0.002,0.006
940,SPY_5m_compiled_strategy_940,281,0.9183006535947712,0.4555160142348754,-0.07648368792012183,-0.09060263578473204,-0.0002820788228527029,-2.820788228527029,1.4555160142348755,30.0,3.0,0.003,0.002,0.003
941,SPY_5m_compiled_strategy_941,281,0.9183006535947712,0.4555160142348754,-0.07648368792012183,-0.09060263578473204,-0.0002820788228527029,-2.820788228527029,1.4555160142348755,30.0,3.0,0.003,0.002,0.004
942,SPY_5m_compiled_strategy_942,241,0.7875816993464052,0.43568464730290457,-0.0800089139174811,-0.09474457949270321,-0.000344902177900166,-3.44902177900166,1.4398340248962656,30.0,3.0,0.003,0.002,0.005
943,SPY_5m_compiled_strategy_943,147,0.4803921568627451,0.3945578231292517,-0.05664969659365737,-0.06724198453748731,-0.0003952837300882283,-3.952837300882283,1.4829931972789117,30.0,3.0,0.003,0.002,0.006
944,SPY_5m_compiled_strategy_944,109,0.3562091503267974,0.46788990825688076,-0.042211248473509766,-0.05017622038942293,-0.00039466760549966665,-3.9466760549966664,1.18348623853211,30.0,3.0,0.003,0.0025,0.003
945,SPY_5m_compiled_strategy_945,109,0.3562091503267974,0.46788990825688076,-0.042211248473509766,-0.05017622038942293,-0.00039466760549966665,-3.9466760549966664,1.18348623853211,30.0,3.0,0.003,0.0025,0.004
946,SPY_5m_compiled_strategy_946,109,0.3562091503267974,0.46788990825688076,-0.042211248473509766,-0.05017622038942293,-0.00039466760549966665,-3.9466760549966664,1.18348623853211,30.0,3.0,0.003,0.0025,0.005
947,SPY_5m_compiled_strategy_947,78,0.2549019607843137,0.4230769230769231,-0.032112307783117355,-0.03820992330824646,-0.0004173178598024781,-4.173178598024781,1.1538461538461537,30.0,3.0,0.003,0.0025,0.006
948,SPY_5m_compiled_strategy_948,2,0.006535947712418301,0.0,-0.00218921622366286,-0.0026125544160939818,-0.0010951994556643418,-10.951994556643418,1.0,30.0,3.0,0.003,0.003,0.003
949,SPY_5m_compiled_strategy_949,2,0.006535947712418301,0.0,-0.00218921622366286,-0.0026125544160939818,-0.0010951994556643418,-10.951994556643418,1.0,30.0,3.0,0.003,0.003,0.004
950,SPY_5m_compiled_strategy_950,2,0.006535947712418301,0.0,-0.00218921622366286,-0.0026125544160939818,-0.0010951994556643418,-10.951994556643418,1.0,30.0,3.0,0.003,0.003,0.005
951,SPY_5m_compiled_strategy_951,2,0.006535947712418301,0.0,-0.00218921622366286,-0.0026125544160939818,-0.0010951994556643418,-10.951994556643418,1.0,30.0,3.0,0.003,0.003,0.006
960,SPY_5m_compiled_strategy_960,296,0.9673202614379085,0.4560810810810811,-0.07619328881413745,-0.09026129639052594,-0.0002666246017997276,-2.666246017997276,1.6013513513513513,30.0,3.0,0.0035,0.002,0.003
961,SPY_5m_compiled_strategy_961,296,0.9673202614379085,0.4560810810810811,-0.07619328881413745,-0.09026129639052594,-0.0002666246017997276,-2.666246017997276,1.6013513513513513,30.0,3.0,0.0035,0.002,0.004
962,SPY_5m_compiled_strategy_962,256,0.8366013071895425,0.4375,-0.07971962331652915,-0.09440479476383201,-0.000323352178847851,-3.2335217884785097,1.609375,30.0,3.0,0.0035,0.002,0.005
963,SPY_5m_compiled_strategy_963,178,0.5816993464052288,0.4044943820224719,-0.061372092284892044,-0.07281276897206845,-0.00035446022482686824,-3.5446022482686823,1.5898876404494382,30.0,3.0,0.0035,0.002,0.006
964,SPY_5m_compiled_strategy_964,145,0.4738562091503268,0.43448275862068964,-0.049593670903337106,-0.0589082685550818,-0.0003498163951698857,-3.4981639516988574,1.3379310344827586,30.0,3.0,0.0035,0.0025,0.003
965,SPY_5m_compiled_strategy_965,145,0.4738562091503268,0.43448275862068964,-0.049593670903337106,-0.0589082685550818,-0.0003498163951698857,-3.4981639516988574,1.3379310344827586,30.0,3.0,0.0035,0.0025,0.004
966,SPY_5m_compiled_strategy_966,145,0.4738562091503268,0.43448275862068964,-0.049593670903337106,-0.0589082685550818,-0.0003498163951698857,-3.4981639516988574,1.3379310344827586,30.0,3.0,0.0035,0.0025,0.005
967,SPY_5m_compiled_strategy_967,118,0.38562091503267976,0.423728813559322,-0.037823928943680585,-0.04498064455901851,-0.00032573580491831387,-3.257358049183139,1.3135593220338984,30.0,3.0,0.0035,0.0025,0.006
968,SPY_5m_compiled_strategy_968,55,0.17973856209150327,0.45454545454545453,-0.009227721134920652,-0.011004596758081742,-0.00016794515403762968,-1.6794515403762968,1.2181818181818183,30.0,3.0,0.0035,0.003,0.003
969,SPY_5m_compiled_strategy_969,55,0.17973856209150327,0.45454545454545453,-0.009227721134920652,-0.011004596758081742,-0.00016794515403762968,-1.6794515403762968,1.2181818181818183,30.0,3.0,0.0035,0.003,0.004
970,SPY_5m_compiled_strategy_970,55,0.17973856209150327,0.45454545454545453,-0.009227721134920652,-0.011004596758081742,-0.00016794515403762968,-1.6794515403762968,1.2181818181818183,30.0,3.0,0.0035,0.003,0.005
971,SPY_5m_compiled_strategy_971,55,0.17973856209150327,0.45454545454545453,-0.009227721134920652,-0.011004596758081742,-0.00016794515403762968,-1.6794515403762968,1.2181818181818183,30.0,3.0,0.0035,0.003,0.006
972,SPY_5m_compiled_strategy_972,1,0.0032679738562091504,1.0,0.001095562206857359,0.0013078317846086929,0.0010955622068573479,10.95562206857348,1.0,30.0,3.0,0.0035,0.0035,0.003
973,SPY_5m_compiled_strategy_973,1,0.0032679738562091504,1.0,0.001095562206857359,0.0013078317846086929,0.0010955622068573479,10.95562206857348,1.0,30.0,3.0,0.0035,0.0035,0.004
974,SPY_5m_compiled_strategy_974,1,0.0032679738562091504,1.0,0.001095562206857359,0.0013078317846086929,0.0010955622068573479,10.95562206857348,1.0,30.0,3.0,0.0035,0.0035,0.005
975,SPY_5m_compiled_strategy_975,1,0.0032679738562091504,1.0,0.001095562206857359,0.0013078317846086929,0.0010955622068573479,10.95562206857348,1.0,30.0,3.0,0.0035,0.0035,0.006
980,SPY_5m_compiled_strategy_980,307,1.0032679738562091,0.504885993485342,-0.028228661163478885,-0.03360171266933443,-9.217670473723376e-05,-0.9217670473723376,1.6677524429967427,30.0,3.0,0.004,0.002,0.003
981,SPY_5m_compiled_strategy_981,307,1.0032679738562091,0.504885993485342,-0.028228661163478885,-0.03360171266933443,-9.217670473723376e-05,-0.9217670473723376,1.6677524429967427,30.0,3.0,0.004,0.002,0.004
982,SPY_5m_compiled_strategy_982,267,0.8725490196078431,0.4943820224719101,-0.0319380852435065,-0.03800327301272888,-0.00012043018950850842,-1.2043018950850843,1.6853932584269662,30.0,3.0,0.004,0.002,0.005
983,SPY_5m_compiled_strategy_983,194,0.6339869281045751,0.4742268041237113,-0.014311547488586762,-0.017058895358943116,-7.304102073933525e-05,-0.7304102073933525,1.6546391752577319,30.0,3.0,0.004,0.002,0.006
984,SPY_5m_compiled_strategy_984,165,0.5392156862745098,0.509090909090909,-0.011923060767691118,-0.01421521182889307,-7.175297484840834e-05,-0.7175297484840834,1.406060606060606,30.0,3.0,0.004,0.0025,0.003
985,SPY_5m_compiled_strategy_985,165,0.5392156862745098,0.509090909090909,-0.011923060767691118,-0.01421521182889307,-7.175297484840834e-05,-0.7175297484840834,1.406060606060606,30.0,3.0,0.004,0.0025,0.004
986,SPY_5m_compiled_strategy_986,165,0.5392156862745098,0.509090909090909,-0.011923060767691118,-0.01421521182889307,-7.175297484840834e-05,-0.7175297484840834,1.406060606060606,30.0,3.0,0.004,0.0025,0.005
987,SPY_5m_compiled_strategy_987,138,0.45098039215686275,0.5144927536231884,0.00031319045982858285,0.0003738440643152874,3.2413874585872353e-06,0.03241387458587235,1.3985507246376812,30.0,3.0,0.004,0.0025,0.006
988,SPY_5m_compiled_strategy_988,83,0.27124183006535946,0.5662650602409639,0.002725776139533176,0.003254419187634472,3.344701473904669e-05,0.3344701473904669,1.2650602409638554,30.0,3.0,0.004,0.003,0.003
989,SPY_5m_compiled_strategy_989,83,0.27124183006535946,0.5662650602409639,0.002725776139533176,0.003254419187634472,3.344701473904669e-05,0.3344701473904669,1.2650602409638554,30.0,3.0,0.004,0.003,0.004
990,SPY_5m_compiled_strategy_990,83,0.27124183006535946,0.5662650602409639,0.002725776139533176,0.003254419187634472,3.344701473904669e-05,0.3344701473904669,1.2650602409638554,30.0,3.0,0.004,0.003,0.005
991,SPY_5m_compiled_strategy_991,83,0.27124183006535946,0.5662650602409639,0.002725776139533176,0.003254419187634472,3.344701473904669e-05,0.3344701473904669,1.2650602409638554,30.0,3.0,0.004,0.003,0.006
992,SPY_5m_compiled_strategy_992,35,0.11437908496732026,0.6571428571428571,0.0031306117373850473,0.00373791572405735,8.988738269113243e-05,0.8988738269113243,1.0857142857142856,30.0,3.0,0.004,0.0035,0.003
993,SPY_5m_compiled_strategy_993,35,0.11437908496732026,0.6571428571428571,0.0031306117373850473,0.00373791572405735,8.988738269113243e-05,0.8988738269113243,1.0857142857142856,30.0,3.0,0.004,0.0035,0.004
994,SPY_5m_compiled_strategy_994,35,0.11437908496732026,0.6571428571428571,0.0031306117373850473,0.00373791572405735,8.988738269113243e-05,0.8988738269113243,1.0857142857142856,30.0,3.0,0.004,0.0035,0.005
995,SPY_5m_compiled_strategy_995,35,0.11437908496732026,0.6571428571428571,0.0031306117373850473,0.00373791572405735,8.988738269113243e-05,0.8988738269113243,1.0857142857142856,30.0,3.0,0.004,0.0035,0.006
1000,SPY_5m_compiled_strategy_1000,5,0.016339869281045753,0.4,-0.008109501506309402,-0.009672107327330814,-0.0016241658665961608,-16.24165866596161,2.2,30.0,4.0,0.002,0.002,0.003
1001,SPY_5m_compiled_strategy_1001,5,0.016339869281045753,0.4,-0.008109501506309402,-0.009672107327330814,-0.0016241658665961608,-16.24165866596161,2.2,30.0,4.0,0.002,0.002,0.004
