strategy_id,num_signals,num_trades,total_return,log_return,first_bar_idx,last_bar_idx,avg_trade_duration,win_rate,avg_win,avg_loss
SPY_5m_compiled_strategy_0,383,193,-0.019003280425730962,-0.019186163383354774,16,16609,1.616580310880829,0.43523316062176165,0.0011760589285422511,-0.0010823404897330631
SPY_5m_compiled_strategy_1,383,193,-0.019003280425730962,-0.019186163383354774,16,16609,1.616580310880829,0.43523316062176165,0.0011760589285422511,-0.0010823404897330631
SPY_5m_compiled_strategy_10,116,59,0.013197806126033385,0.013111473850928116,16,16522,1.7627118644067796,0.4915254237288136,0.001457935049207383,-0.0009722880858695331
SPY_5m_compiled_strategy_100,383,193,-0.019003280425730962,-0.019186163383354774,16,16609,1.616580310880829,0.43523316062176165,0.0011760589285422511,-0.0010823404897330631
SPY_5m_compiled_strategy_1000,383,193,-0.019003280425730962,-0.019186163383354774,34,16609,1.616580310880829,0.43523316062176165,0.0011760589285422511,-0.0010823404897330631
SPY_5m_compiled_strategy_1001,383,193,-0.019003280425730962,-0.019186163383354774,34,16609,1.616580310880829,0.43523316062176165,0.0011760589285422511,-0.0010823404897330631
SPY_5m_compiled_strategy_1002,383,193,-0.019003280425730962,-0.019186163383354774,34,16609,1.616580310880829,0.43523316062176165,0.0011760589285422511,-0.0010823404897330631
SPY_5m_compiled_strategy_1003,334,168,-0.01951677178125577,-0.01970973882732796,34,16609,1.6845238095238095,0.4166666666666667,0.0013045620677451088,-0.0011329498323416893
SPY_5m_compiled_strategy_1004,192,97,-0.0017322349991663044,-0.0017337370530700394,34,16522,1.6082474226804124,0.4639175257731959,0.0012736745427880081,-0.0011355594515102
SPY_5m_compiled_strategy_1005,192,97,-0.0017322349991663044,-0.0017337370530700394,34,16522,1.6082474226804124,0.4639175257731959,0.0012736745427880081,-0.0011355594515102
SPY_5m_compiled_strategy_1006,192,97,-0.0017322349991663044,-0.0017337370530700394,34,16522,1.6082474226804124,0.4639175257731959,0.0012736745427880081,-0.0011355594515102
SPY_5m_compiled_strategy_1007,192,97,-0.0017322349991663044,-0.0017337370530700394,34,16522,1.6082474226804124,0.4639175257731959,0.0012736745427880081,-0.0011355594515102
