strategy_id,num_signals,num_trades,trades_per_day,total_return,avg_return_per_trade_bps,win_rate,avg_win_bps,avg_loss_bps,stopped_trades,stop_rate,eod_exits,eod_exit_rate,meets_criteria
SPY_5m_compiled_strategy_1384,346,182,0.7222222222222222,0.010141544227854515,0.5544210897768763,0.5274725274725275,11.535169669891296,-11.703158720583406,0,0.0,0,0.0,False
SPY_5m_compiled_strategy_1385,346,182,0.7222222222222222,0.010141544227854515,0.5544210897768763,0.5274725274725275,11.535169669891296,-11.703158720583406,0,0.0,0,0.0,False
SPY_5m_compiled_strategy_1386,346,182,0.7222222222222222,0.010141544227854515,0.5544210897768763,0.5274725274725275,11.535169669891296,-11.703158720583406,0,0.0,0,0.0,False
SPY_5m_compiled_strategy_1387,292,155,0.6150793650793651,0.01989199829798971,1.270757268934979,0.535483870967742,12.264595577713338,-11.40269522590674,0,0.0,0,0.0,False
SPY_5m_compiled_strategy_1388,196,103,0.4087301587301587,0.01674448825926511,1.6122179466517936,0.5436893203883495,11.898656298667634,-10.643963919579845,0,0.0,0,0.0,False
SPY_5m_compiled_strategy_1389,196,103,0.4087301587301587,0.01674448825926511,1.6122179466517936,0.5436893203883495,11.898656298667634,-10.643963919579845,0,0.0,0,0.0,False
SPY_5m_compiled_strategy_139,57,29,0.11507936507936507,0.005600634962548812,1.9258654207797443,0.4482758620689655,18.724012234203045,-11.722628865126687,0,0.0,0,0.0,False
SPY_5m_compiled_strategy_1390,196,103,0.4087301587301587,0.01674448825926511,1.6122179466517936,0.5436893203883495,11.898656298667634,-10.643963919579845,0,0.0,0,0.0,False
SPY_5m_compiled_strategy_1391,196,103,0.4087301587301587,0.01674448825926511,1.6122179466517936,0.5436893203883495,11.898656298667634,-10.643963919579845,0,0.0,0,0.0,False
SPY_5m_compiled_strategy_1392,114,59,0.23412698412698413,0.012284759853582683,2.069477040501503,0.5254237288135594,13.486396857075876,-10.570684184991551,0,0.0,0,0.0,False
SPY_5m_compiled_strategy_1393,114,59,0.23412698412698413,0.012284759853582683,2.069477040501503,0.5254237288135594,13.486396857075876,-10.570684184991551,0,0.0,0,0.0,False
