entry_idx,exit_idx,entry_price,exit_price,direction,volatility,volatility_regime,volume_ratio,volume_regime,trend_strength,trend_regime,trend_direction,vwap_distance,time_of_day,atr,return_bps,vwap_position,time_period
12724,12730,596.23,596.99,long,0.5490462230285675,Medium,0.5911656596829322,Low,-0.17876343917249526,Neutral,1,-0.12978297878762193,15.0,0.6074642857143105,12.738004773097732,Below,Close
12741,12743,597.98,597.69,short,0.47486823387606575,Medium,0.7918424248318888,Medium,0.18600623249844006,Neutral,-1,0.18402889846870157,16.416666666666668,0.5611285714285827,4.850594322617931,Above,
12745,12773,598.0599,598.52,short,0.44009458070412055,Medium,0.7850383337825306,Medium,0.1580295214861685,Neutral,-1,0.18597817470562347,16.75,0.5522071428571523,-7.689867056501559,Above,
12779,12786,597.4399,597.731,long,0.3469510648090282,Low,1.278500600523799,High,-0.18861654857110335,Neutral,1,-0.013328313859459505,19.583333333333332,0.4152642857142886,4.871026407287402,Near,
12794,12797,596.79,597.62,long,0.5823401316587974,Medium,3.629375640691005,High,-0.14075653897623125,Neutral,-1,-0.14550312757681197,20.833333333333332,0.519535714285699,13.897382533523881,Below,
12798,12810,596.79,596.74,long,0.6301328014258589,Medium,0.4812733012052659,Low,-0.11357083146886525,Neutral,-1,-0.08456500024125584,14.583333333333334,0.613921428571408,-0.8378088532206127,Near,Close
12814,12819,596.1401,596.58,long,0.7435353218286281,High,0.35714376120212704,Low,-0.05383585631663955,Neutral,-1,-0.14022438252803435,15.916666666666666,0.5908999999999927,7.376047824556472,Below,Close
12821,12822,596.34,596.66,long,0.5854642778730875,Medium,0.43267346262914347,Low,0.009369694276456288,Neutral,-1,-0.10002769404932167,16.5,0.45858571428572403,5.3643588880817195,Below,
12824,12841,595.9301,595.575,long,0.6235172204523376,Medium,0.9902580910994858,Medium,-0.0628160428223938,Neutral,-1,-0.16652570757868998,16.75,0.43359285714286344,-5.960230560704486,Below,
12842,12843,595.38,595.515,long,0.7031044915990444,Medium,0.7252458328135778,Medium,0.021083418940972,Neutral,-1,-0.19188176462869344,18.25,0.632078571428581,2.267089047787805,Below,
12844,12856,595.1399,595.15,long,0.6907908475533163,Medium,0.6318000940539518,Low,-0.0042576411216536,Neutral,-1,-0.23020107031287165,18.416666666666668,0.5905714285714387,0.1696980710374288,Below,
12863,12942,593.84,585.4001,long,0.7629276661390345,High,3.2808592777040513,High,-0.17721637080874644,Neutral,-1,-0.4024874428055861,20.0,0.5987357142857134,-143.1366200926568,Below,
12943,12944,585.17,585.5,long,0.6227530542541848,Medium,0.9797821797857524,Medium,0.08265622998929002,Neutral,-1,-0.4055575190434336,20.083333333333332,0.5693642857142761,5.63751541835701,Below,
12950,12952,584.8299,585.94,long,0.592373234312581,Medium,1.5251420597259655,High,-0.02133754918107225,Neutral,-1,-0.08387572308767163,20.666666666666668,0.6411428571428571,18.962647188998627,Near,
12961,12993,586.76,588.04,short,0.7318162342491649,Medium,0.4435992270737619,Low,0.1867112101060069,Neutral,1,0.18415680430202294,15.0,0.7160357142856972,-21.789862214445098,Above,Close
12996,13002,588.65,588.14,short,0.5124964848729727,Medium,0.9236107754815005,Medium,0.026867830131602613,Neutral,1,0.329709490450369,17.916666666666668,0.40919285714283304,8.667213894201279,Above,
13005,13007,587.3204,587.57,long,0.4572652677169718,Medium,1.782464522080465,High,-0.15565605659734583,Neutral,1,0.0899165888880011,18.666666666666668,0.3878214285714177,4.248694580448386,Near,
13008,13009,588.36,588.29,short,0.5196529049234627,Medium,1.158685402885254,High,0.031108831563072724,Neutral,1,0.2632157904424269,18.916666666666668,0.4221785714285683,1.1897590631470076,Above,
13013,13016,587.18,587.4101,long,0.5257458350971075,Medium,0.9152558224243632,Medium,-0.14277077060298834,Neutral,-1,0.05618298896467212,19.333333333333332,0.4414642857142975,3.917766682068679,Near,
13019,13020,588.23,588.095,short,0.4986352052807619,Medium,1.179782150727305,High,0.07249271583157052,Neutral,-1,0.22943266706154627,19.833333333333332,0.4316285714285836,2.295169287273855,Above,
13021,13022,588.2799,588.14,short,0.4942762991848141,Medium,0.7234591578370911,Medium,0.08604921150620086,Neutral,-1,0.23525114443021344,20.0,0.4184214285714266,2.3782835645581915,Above,
13024,13027,588.2899,588.069,short,0.4896700764865775,Medium,1.7736120555360666,High,0.08464383435259348,Neutral,-1,0.23131641006828813,20.25,0.36692142857142634,3.755468804569065,Above,
13034,13045,585.04,586.46,long,1.1208619310968881,High,1.4478885788171632,High,-0.4814920563719371,Neutral,-1,-0.461151472610276,14.5,0.5800357142857138,24.241223993259002,Below,Midday
13049,13050,587.81,587.58,short,1.2132637574668197,High,0.34123068900361975,Low,0.2543377555523207,Neutral,-1,0.14655239374777873,15.75,0.7978428571428579,3.913399006889132,Above,Close
13051,13068,587.73,588.37,short,1.1981858688559037,High,0.43585735123197944,Low,0.2456515657777966,Neutral,-1,0.12753589266778936,15.916666666666666,0.7450142857142866,-10.882885182717452,Above,Close
13069,13094,588.98,589.51,short,0.3891247103657328,Low,0.561469615479206,Low,0.07343243641130569,Neutral,1,0.28670115005027424,17.416666666666668,0.4729500000000095,-8.994111714650481,Above,
13098,13099,589.8299,589.63,short,0.4803429116834632,Medium,0.7682864988391498,Medium,-0.0412821457096675,Neutral,1,0.2906099958728054,19.833333333333332,0.5193571428571399,3.389517641319209,Above,
13103,13104,589.9,589.63,short,0.461286676570041,Medium,0.7672403972684853,Medium,-0.032141725444404204,Neutral,1,0.28357119416174165,20.25,0.4827642857142759,4.57786584004715,Above,
13105,13110,589.88,589.88,short,0.44113008412960414,Medium,1.1406224138027623,High,-0.024574382649669685,Neutral,1,0.017166188144285582,20.416666666666668,0.4714999999999918,-0.0,Near,
13111,13113,590.29,589.88,short,0.47583131728856576,Medium,3.916467016902564,High,0.08035131968894005,Neutral,1,0.040674634965599483,20.916666666666668,0.39625714285714203,6.947804409427711,Near,
13114,13139,588.23,587.36,long,0.7400928980238278,High,1.0418363692614812,Medium,-0.256480550009463,Neutral,1,-0.31173079949092913,14.583333333333334,0.5273428571428553,-14.80034125535673,Below,Close
13141,13142,588.5,588.36,short,0.6591584766693769,Medium,0.9190088704434075,Medium,0.2977684803176103,Neutral,-1,0.04523864231694907,16.833333333333332,0.6611285714285974,2.3790935312676784,Near,
13146,13148,586.86,587.205,long,0.6445684378838319,Medium,0.5708850529140871,Low,-0.048733182923863534,Neutral,-1,-0.22987513709445967,17.25,0.7042714285714412,5.87672334887091,Below,
13158,13159,586.83,587.335,long,0.7498242571510769,High,0.5000737311737766,Low,-0.11370251473196613,Neutral,1,-0.22110064455719866,18.25,0.6392285714285565,8.601427927706165,Below,
13162,13166,586.72,586.8,long,0.6760445095949548,Medium,0.5133495498851101,Low,-0.10288184082301711,Neutral,1,-0.23492550513052696,18.583333333333332,0.6061714285714207,1.3633512871332822,Below,
13167,13173,586.6801,586.91,long,0.6301853323147386,Medium,1.6140130443022533,High,-0.07977623991394844,Neutral,1,-0.23323560777632235,19.0,0.5036642857142917,3.9176967825574387,Below,
13176,13177,587.77,587.5899,short,0.4527291835829701,Medium,1.0010536555920546,Medium,0.15263747916268458,Neutral,-1,-0.0292572776794209,19.75,0.39220000000001065,3.064440030827797,Near,
13182,13198,587.84,589.02,short,0.31671913347309666,Low,0.9126703156077794,Medium,0.14093391846548406,Neutral,-1,0.004820137969375892,20.25,0.3543500000000108,-20.052366388788915,Near,
13200,13202,590.7,589.1299,short,1.3975970144800607,High,0.5681778238032243,Low,0.16675042299341478,Neutral,1,0.10995367901884437,15.166666666666666,1.4178499999999954,26.614386053976038,Above,Close
13207,13268,590.165,594.045,short,1.5766572503292564,High,0.5767923934426085,Low,0.06593942967559427,Neutral,1,0.050907820573256914,15.75,1.4141642857142886,-65.52587604318437,Near,Close
13271,13278,594.51,594.5194,short,0.41745396249232336,Low,1.605954897969998,High,0.009221048345294912,Neutral,1,0.05964855046497843,14.5,0.41998571428571757,-0.1581042487290682,Near,Midday
13284,13290,595.1043,594.96,short,0.8285625362338715,High,0.3814803019267044,Low,0.08787015762202054,Neutral,1,0.11045955676132785,15.583333333333334,1.0043785714285687,2.4249578061800716,Above,Close
13301,13302,595.26,595.175,short,0.818686128697633,High,0.5826477771553443,Low,0.07879149487637123,Neutral,1,0.12098972393819733,17.0,0.6918785714285524,1.4279780104664601,Above,
13303,13307,595.56,595.16,short,0.7525982349492519,High,0.8805786501083143,Medium,0.10246989431580396,Neutral,1,0.16889610852339976,17.166666666666668,0.6625999999999895,6.718288347317009,Above,
13310,13318,595.4,595.52,short,0.6196550318816054,Medium,0.475081327772821,Low,0.07513282624957457,Neutral,1,0.13519790361712275,17.75,0.5282357142857157,-2.0151479596624626,Above,
13319,13320,595.75,595.4,short,0.3882687818086843,Low,0.9294695262348363,Medium,0.040850083752632105,Neutral,1,0.18045980471034423,18.5,0.43051428571427713,5.876380138056569,Above,
13337,13338,594.5744,594.6147,long,0.41600145945223804,Low,1.5323729394089256,High,-0.11034787363518098,Neutral,1,-0.028481870232392275,20.0,0.418128571428578,0.6777388897263177,Near,
13339,13340,594.25,594.789,long,0.3988854958736246,Low,1.174290219607464,High,-0.1446721801258672,Neutral,-1,-0.04229894001748522,20.166666666666668,0.44384999999999764,9.065692326615792,Near,
13347,13348,595.7678,595.48,short,0.4840150922714491,Medium,2.1367027488823616,High,0.12667852235319177,Neutral,-1,0.14189939468386273,20.833333333333332,0.505835714285703,4.831666687638061,Above,
13349,13369,595.8397,597.78,short,0.4932243973592928,Medium,3.253615090198503,High,0.12437835503229852,Neutral,-1,0.09003494742081668,21.0,0.5473357142857042,-32.50959571062818,Near,
13370,13374,598.06,597.81,short,0.7461952406126257,High,0.3979124648749443,Low,-0.11632358159221759,Neutral,1,0.060921181257177826,16.166666666666668,0.7253857142856971,4.180847477430305,Near,
13382,13390,596.6001,596.4299,long,0.4651498657895898,Medium,1.8853082515942026,High,-0.20521073737890952,Neutral,1,-0.1791030538805917,17.166666666666668,0.47984285714285796,-2.8530965885962463,Below,
13426,13427,597.5826,597.45,short,0.37134680071408216,Low,4.3812301046528965,High,0.08657171084232515,Neutral,1,0.07270061929485408,20.833333333333332,0.33654285714287163,2.2190753715685734,Near,
13429,13438,599.3,598.21,short,0.7055715594755064,Medium,2.4455668784649167,High,0.34929525090135394,Neutral,1,0.29388931574737764,14.5,0.48031428571428186,18.203535686687058,Above,Midday
13439,13463,598.37,599.14,short,0.7789409373013821,High,0.6480770944568247,Medium,0.04691857221308344,Neutral,1,0.07964855552285678,15.333333333333334,0.7403714285714175,-12.859376641757862,Near,Close
13464,13486,599.335,599.3575,short,0.34091689514518775,Low,1.0967824011093839,High,-0.00867553016663812,Neutral,1,0.1802861534583046,17.416666666666668,0.35736428571430323,-0.37539026902270833,Above,
13489,13509,600.03,600.245,short,0.3560164788529176,Low,1.248405899514614,High,0.021930378748763236,Neutral,1,0.24669891975135175,19.5,0.3653214285714057,-3.5823332536204413,Above,
13510,13512,600.57,600.125,short,0.308227735376841,Low,0.3455148169760564,Low,0.022013103521596886,Neutral,1,-0.025278671498484787,14.666666666666666,0.40716428571430796,7.412003387601563,Near,Close
13519,13522,599.35,599.55,long,0.3936509032023039,Low,0.4476020926419073,Low,-0.1697414211416608,Neutral,1,-0.20895899624062217,15.416666666666666,0.493635714285704,3.3362249037473672,Below,Close
13523,13551,599.08,598.4599,long,0.5381718763552878,Medium,0.3982602934165652,Low,-0.17026528825489448,Neutral,1,-0.23749305376793783,15.75,0.5075642857142871,-10.355714250849589,Below,Close
13578,13579,598.4701,598.55,long,0.21669584707815331,Low,1.7193468620262302,High,-0.06149238874718915,Neutral,1,-0.046595406941936035,20.333333333333332,0.27840714285715,1.334915013017263,Near,
13582,13583,598.4,598.82,long,0.19756208187234203,Low,1.8131401712511999,High,-0.0587255196069491,Neutral,1,-0.03688876597829524,20.666666666666668,0.2920571428571423,7.015903797612721,Near,
13587,13647,599.92,602.4,short,0.4282546107420754,Medium,1.6750492304640276,High,0.19243772057226768,Neutral,1,0.19057496545095617,14.5,0.38849999999999746,-41.25157224375252,Above,Midday
13648,13672,602.43,602.78,short,0.11638277878013002,Low,0.0636667413381123,Low,-0.022486352292725522,Neutral,1,0.15859374483895172,19.583333333333332,0.09827142857143047,-5.807826185290463,Above,
13673,13674,603.03,602.835,short,0.31356286818076606,Low,0.9943541545968742,Medium,0.025628011302727093,Neutral,1,-0.007714910781843076,15.166666666666666,0.365628571428577,3.2340312008322125,Near,Close
13675,13681,603.0,603.06,short,0.32490902894167806,Low,0.9085211519742601,Medium,0.016545854944868894,Neutral,1,-0.01012058176477566,15.333333333333334,0.4070500000000022,-0.9949256264104236,Near,Close
13684,13687,603.21,603.12,short,0.43994374177630313,Medium,0.5923007011929692,Low,0.02545449742648001,Neutral,1,0.02189409452849847,16.083333333333332,0.40961428571429387,1.4920544157399742,Near,
13688,13700,603.28,603.47,short,0.3525456636890524,Low,0.47342545224589255,Low,0.033786772962548596,Neutral,1,0.032053537533641006,16.416666666666668,0.3725500000000141,-3.1487963798634313,Near,
13701,13708,603.605,603.5236,short,0.34883262338636567,Low,1.0015444910121731,Medium,0.023737212642411607,Neutral,1,0.06213615134646219,17.5,0.2724642857142986,1.3485875510436167,Near,
13709,13710,603.59,603.54,short,0.24124326385116074,Low,1.388345208479374,High,-0.015778917773956878,Neutral,1,0.052941131291991114,18.166666666666668,0.2283500000000101,0.8283697700937043,Near,
13711,13713,603.82,603.54,short,0.24713314027804428,Low,1.5764051394707363,High,0.0200853490261967,Neutral,1,0.08880579288979312,18.333333333333332,0.23763571428572408,4.637987096136431,Near,
13714,13715,603.725,603.64,short,0.2390984141296918,Low,1.2976774055336913,High,0.005011638787747113,Neutral,1,0.07040569741826644,18.583333333333332,0.23977857142858738,1.4079545148392985,Near,
13716,13719,603.755,603.58,short,0.23171131522370356,Low,0.5988250605760989,Low,0.013349083213991798,Neutral,1,0.07359299761699603,18.75,0.23088571428571317,2.8988019269794094,Near,
13727,13728,603.71,603.655,short,0.21955030019699728,Low,0.4962230388358116,Low,0.022555648781733995,Neutral,1,0.060187858803429736,19.666666666666668,0.23877857142857042,0.9110293910806636,Near,
13729,13739,603.74,603.71,short,0.21897117749801964,Low,0.6274048882252566,Low,0.025194340781482215,Neutral,1,0.009891699460394959,19.833333333333332,0.22341428571428423,0.4968901404804409,Near,
13745,13749,603.23,603.35,long,0.23782548855949717,Low,0.8804824081830853,Medium,-0.09441122028384459,Neutral,1,-0.08554644970661171,14.583333333333334,0.36040000000001066,1.988993691188034,Near,Close
13754,13762,602.8699,603.0802,long,0.28254326341824426,Low,0.591101083725748,Low,-0.1062217660471195,Neutral,-1,-0.12798295056824013,15.333333333333334,0.4228214285714427,3.487532147997604,Below,Close
13769,13776,602.71,602.8201,long,0.3436231680945204,Low,1.1375748784061743,High,-0.04071030353791841,Neutral,-1,-0.12498910896333704,16.583333333333332,0.36390714285710957,1.8264910234286527,Below,
13783,13793,603.5601,603.52,short,0.31374385576733854,Low,0.9980887744537114,Medium,0.10087040110496553,Neutral,-1,0.029610000737056785,17.75,0.25624285714286543,0.6643800194336785,Near,
13803,13817,603.6199,603.77,short,0.1893000279831107,Low,0.5358695412799621,Low,0.01091948699636118,Neutral,1,0.036699979097473294,19.416666666666668,0.22286428571429237,-2.4862307656064115,Near,
13819,13821,603.85,603.85,short,0.17632150254856185,Low,1.7600316315037197,High,0.005259860980694558,Neutral,1,-0.007916134661082583,20.75,0.21299285714285685,-0.0,Near,
13822,13869,603.92,606.0305,short,0.19461492662204363,Low,3.011971681425756,High,0.005129253673702465,Neutral,1,0.0018021724466363177,21.0,0.23299285714286302,-34.884015756345256,Near,
13871,13872,605.365,605.6799,long,0.21939621493716344,Low,2.3350637686466045,High,-0.14033864890230965,Neutral,1,0.02043240998479063,18.5,0.24331428571429928,5.200207888190166,Near,
13875,13876,606.3201,605.9801,short,0.29185512340408554,Low,1.2104958443629539,High,0.030615315712171066,Neutral,1,0.17503067381343937,18.833333333333332,0.27903571428572604,5.608891410131351,Above,
13877,13912,606.275,607.2,short,0.32815320994569236,Low,1.2906372890769229,High,0.026598966286487908,Neutral,1,0.16303185763678252,19.0,0.3218928571428624,-15.244713391733626,Above,
13924,13947,607.51,607.78,short,0.3133762479046438,Low,1.256462431954441,High,0.03193889020186668,Neutral,1,0.00978055115731001,16.333333333333332,0.27903571428568547,-4.443161787591881,Near,
13948,13950,607.01,607.5949,long,0.34125529504113433,Low,2.152100869318467,High,-0.15662404282806025,Neutral,1,-0.08362462275903079,18.333333333333332,0.27951428571429104,9.630634623814734,Near,
13956,13957,607.04,607.55,long,0.366470060122408,Low,2.2399461125817592,High,-0.1295359600918336,Neutral,1,-0.07709277263575186,19.0,0.36819999999999353,8.397476184908843,Near,
13961,13963,607.1,607.43,long,0.4343326030028084,Medium,1.0120415571210575,Medium,-0.0902002326675549,Neutral,1,-0.06634347676195587,19.416666666666668,0.4171142857142708,5.43392930797022,Near,
13965,13966,607.165,607.17,long,0.44207032604387786,Medium,1.1105644297191313,High,-0.04489925210196649,Neutral,-1,-0.015502406350463216,19.75,0.3456857142856994,0.08234548127294211,Near,
13970,13975,607.0576,607.21,long,0.32940315764865374,Low,1.3802836403106007,High,-0.04647644818708173,Neutral,-1,-0.02403172972033462,20.166666666666668,0.3288500000000048,2.510029598092455,Near,
13978,13981,606.71,608.1802,long,0.31369355893694173,Low,2.5893453036540413,High,-0.07306635120557563,Neutral,-1,-0.06191300100061543,20.833333333333332,0.3281428571428527,24.20181194398946,Near,
13981,14000,608.1802,608.21,short,0.6464119141325086,Medium,1.6463669766441515,High,0.17625467431659309,Neutral,-1,0.20057377209928254,14.5,0.461428571428574,-0.4899498533612152,Above,Midday
14011,14012,607.3801,607.6199,long,0.32400029181578427,Low,1.0182946952509802,Medium,-0.13567704963831465,Neutral,1,-0.024275057643479106,17.0,0.3806357142857288,3.9471277878769695,Near,
14013,14015,607.515,607.57,long,0.3160887214050151,Low,0.7667251523994159,Medium,-0.0938247939083027,Neutral,1,-0.0020615301383353915,17.166666666666668,0.37662857142857675,0.9052411977360817,Near,
14017,14021,607.409,607.57,long,0.3140383483293413,Low,0.5666717708361505,Low,-0.07542515619173085,Neutral,-1,-0.019806219504111006,17.5,0.3214142857142893,2.6501190710677123,Near,
14022,14023,607.36,607.71,long,0.2808383153628293,Low,0.6717362180137653,Medium,-0.049572851228533554,Neutral,-1,-0.02720682471256872,17.916666666666668,0.30961428571428734,5.760697073907804,Near,
14026,14028,608.28,608.065,short,0.3171628298633117,Low,1.1183279544789866,High,0.10039331548965147,Neutral,-1,0.12193097111705406,18.25,0.30967142857144025,3.535004496897676,Above,
14036,14043,607.49,607.39,long,0.3203166178537147,Low,1.157535639003087,High,-0.04384157502564776,Neutral,-1,-0.01088610498638818,19.083333333333332,0.292135714285694,-1.6461708189427064,Near,
14046,14047,607.34,607.36,long,0.24750825468698268,Low,1.4737775831774618,High,-0.03899094912923638,Neutral,-1,0.005577406118603114,19.916666666666668,0.2600071428571401,0.32928295055195433,Near,
14059,14060,607.94,607.4125,short,0.12003617739467135,Low,3.243336383370918,High,0.06719813408929927,Neutral,-1,0.045370466402940346,21.0,0.23910000000001577,8.680175638298563,Near,
14062,14063,607.32,607.52,long,0.21896937994638302,Low,0.5507762167106519,Low,-0.038988119425023525,Neutral,-1,-0.05222756502179836,14.666666666666666,0.27302857142858883,3.2924500643156196,Near,Close
14067,14107,607.22,605.725,long,0.22449078882669604,Low,0.3851672687573479,Low,-0.05515960383017889,Neutral,-1,-0.06527393584567356,15.083333333333334,0.2854500000000095,-24.64952668101317,Near,Close
14114,14141,605.4791,604.9,long,0.32307781162463167,Low,1.9134298157156213,High,-0.0389382824467352,Neutral,-1,-0.2128618812846133,19.0,0.30683571428568257,-9.568425118792346,Below,
14143,14144,604.465,605.09,long,0.3313208090983911,Low,0.4733625903883353,Low,-0.01896193527125864,Neutral,-1,-0.019722218765812174,14.833333333333334,0.44039999999998664,10.33386337325488,Near,Close
14151,14152,605.5701,605.43,short,0.40832302003795407,Low,0.4538480551277061,Low,0.12410314151576841,Neutral,-1,0.15124713135810322,15.5,0.46614285714286197,2.3136743857419795,Above,Close
14158,14159,604.6776,604.85,long,0.45283470522426933,Medium,0.8106813311748963,Medium,-0.06907008437048538,Neutral,1,-0.0036812746083604055,16.083333333333332,0.38986428571429804,2.850557212047186,Near,
14161,14170,604.68,604.69,long,0.42850381145451083,Medium,0.6385588099162515,Low,-0.07354513044115027,Neutral,1,-0.003722651418654194,16.333333333333332,0.3902428571428556,0.165367091963432,Near,
14171,14175,604.3,604.99,long,0.29905735797467314,Low,0.62503265678243,Low,-0.08292555011454954,Neutral,1,-0.06436606166544681,17.166666666666668,0.3124928571428508,11.411085428246755,Near,
14179,14187,604.4199,604.45,long,0.30157347662728085,Low,0.575924940199508,Low,-0.02788508262866219,Neutral,-1,-0.04368790097992651,17.833333333333332,0.3003500000000291,0.4979608642130299,Near,
14189,14218,604.31,605.97,long,0.30776141412828933,Low,0.6420092773868107,Low,-0.02444587671068291,Neutral,-1,-0.05761797330923592,18.666666666666668,0.24865714285716325,27.430314322348217,Near,
14218,14292,605.97,607.77,short,1.0588759315772016,High,1.055508382285806,High,0.4478779869835501,Neutral,-1,0.462209172503615,14.5,0.5496428571428444,-29.65892727509428,Above,Midday
14296,14310,607.24,606.88,long,0.20536403342319912,Low,3.2197717009070086,High,-0.10355183825158688,Neutral,-1,-0.08098236124449276,21.0,0.22034999999999627,-5.929924728194264,Near,
14311,14312,606.43,606.6099,long,0.5784552444868807,Medium,0.5414788443478465,Low,-0.010718967003542093,Neutral,-1,-0.10553248505942811,15.666666666666666,0.5043499999999962,2.9659536560819175,Below,Close
14313,14314,606.555,606.799,long,0.5792727548857,Medium,0.3284291044764399,Low,0.030054945328117935,Neutral,-1,-0.08322617450804094,15.833333333333334,0.48349999999999227,4.02170847566288,Near,Close
14323,14328,606.45,606.56,long,0.35851084106213565,Low,1.0086272407014665,Medium,-0.016911147397239493,Neutral,-1,-0.09656764223839377,16.666666666666668,0.34640714285713364,1.813579447844294,Near,
14333,14336,606.09,606.31,long,0.3367039682735259,Low,1.5662404656410251,High,-0.08215703382567356,Neutral,-1,-0.14279453682109597,17.5,0.345078571428579,3.6289838735476914,Below,
14345,14376,606.265,606.43,long,0.3739942759133087,Low,0.6938591200405113,Medium,-0.03369420098226119,Neutral,1,-0.10748617031069128,18.5,0.34597142857142316,2.721075802541135,Below,
14376,14381,606.43,606.15,short,0.7488027666388295,High,1.5623868583721965,High,0.22437564141604108,Neutral,-1,0.24224799189228474,14.5,0.43535714285713667,4.618021161099295,Above,Midday
14385,14400,605.13,604.59,long,0.7947755793304537,High,0.46163798371648923,Low,-0.058615003787754326,Neutral,-1,-0.01583036155148532,15.25,0.601757142857163,-8.927239954117491,Near,Close
14401,14423,603.77,603.9788,long,0.6680047822905404,Medium,1.3391163462235944,High,-0.0961799922765166,Neutral,-1,-0.1906447102888371,16.583333333333332,0.6417214285714213,3.4574998059218385,Below,
14431,14432,604.525,604.16,short,0.3352733044446422,Low,1.7486411258144432,High,0.14531569447188314,Neutral,-1,0.04880263155418136,19.083333333333332,0.3700857142856892,6.039319774706145,Near,
14436,14437,604.535,604.45,short,0.35184257686896026,Low,0.6475593380222373,Medium,0.09756173807522171,Neutral,1,0.0389760622910416,19.5,0.3266642857142545,1.4060679022485676,Near,
14449,14450,604.61,604.33,short,0.2586013244193361,Low,1.128391625726777,High,0.04422490529503672,Neutral,1,0.049404079856211494,20.583333333333332,0.2848857142857274,4.631925571266542,Near,
14451,14452,604.68,604.16,short,0.25852253742293224,Low,1.542587396575997,High,0.05233106890777804,Neutral,1,0.05723649637430949,20.75,0.2963142857142965,8.602859469777055,Near,
14455,14527,605.89,607.345,short,0.6623418775042003,Medium,2.200877028014778,High,0.24324899837199682,Neutral,1,0.23835887427533148,14.5,0.4764357142857096,-23.984272585605876,Above,Midday
14530,14533,606.735,606.8399,long,0.2115494247319951,Low,1.8057509898868926,High,-0.11671775601303935,Neutral,1,-0.1047940835780382,20.75,0.20464285714284156,1.7286902565491893,Below,
14534,14553,604.04,605.01,long,0.9507374721093254,High,1.3762610754557707,High,-0.5107938311026402,Neutral,-1,-0.46107965936554707,14.5,0.5649928571428404,16.044856839761813,Below,Midday
14555,14558,604.52,604.82,long,0.4880635692209933,Medium,0.6174719212997071,Low,0.08489053662111978,Neutral,-1,-0.2280518580308877,16.25,0.433228571428588,4.961135927920737,Below,
14562,14563,604.73,604.94,long,0.4133982142948297,Low,0.7889370304474013,Medium,0.08684879776491498,Neutral,-1,-0.18105651982325888,16.833333333333332,0.4310357142857291,3.4718477288779166,Below,
14564,14570,604.4123,604.6899,long,0.4596074623591306,Medium,0.7023761226151336,Medium,0.013474406826173685,Neutral,-1,-0.2309418850525325,17.0,0.4528142857143069,4.5916073079246305,Below,
14578,14608,604.53,604.0321,long,0.29837749854190787,Low,1.5151383570836459,High,-0.031313698969380625,Neutral,1,-0.1917961189406975,18.166666666666668,0.2727142857143008,-8.239131992758582,Below,
14610,14611,604.56,604.24,short,0.3875870022541429,Low,2.4346582204381644,High,0.17275973492494595,Neutral,-1,0.15037618771714886,20.833333333333332,0.3703428571428487,5.2942423473641895,Above,
14617,14634,604.54,604.84,short,0.41499064225322185,Low,0.6217235160932209,Low,0.1455111593522591,Neutral,-1,0.11750574357545232,14.833333333333334,0.47667857142857073,-4.960971839341457,Above,Close
14636,14650,605.63,605.48,short,0.43976899148328663,Medium,0.7322570348370365,Medium,0.036612478475159034,Neutral,1,0.22573853037051822,16.416666666666668,0.4049642857142755,2.476942652061177,Above,
14667,14739,603.7101,589.63,long,0.6342227912550963,Medium,4.228041147724061,High,-0.27576914350672566,Neutral,-1,-0.20060647711973462,19.0,0.4021214285714336,-235.97714347155835,Below,
14748,14749,589.36,589.41,long,1.0034044979521546,High,1.70203327910394,High,0.0223614536872818,Neutral,-1,-0.12259686531355274,19.166666666666668,0.7569428571428602,0.8482994991385742,Below,
14751,14762,589.23,589.39,long,0.9917938240962237,High,1.3035700610526297,High,-0.030876535104066672,Neutral,1,-0.10192681632387553,19.416666666666668,0.718742857142867,2.714903887305252,Below,
14763,14765,588.61,588.63,long,0.7935594914065203,High,0.8472443325711094,Medium,-0.08173518105196806,Neutral,-1,-0.07440360944682482,20.416666666666668,0.6639999999999873,0.33976079647041274,Near,
14766,14782,588.49,586.975,long,0.7797529568992505,High,1.4187749777663388,High,-0.0429720611792488,Neutral,-1,-0.06876542523353675,20.666666666666668,0.8500714285714009,-25.775758339616647,Near,
14785,14786,588.51,588.215,short,2.035828387091019,High,0.6705632133482894,Medium,0.5779545158670046,Neutral,-1,0.33725546455199873,15.666666666666666,1.4828571428571504,5.013665149966718,Above,Close
14787,14788,588.95,588.26,short,2.0389361712800915,High,0.44139627779467205,Low,0.6458844322246496,Neutral,-1,0.40274404473843717,15.833333333333334,1.3025000000000009,11.72204753633849,Above,Close
14789,14817,590.32,592.73,short,2.08471839750101,High,0.5961958239409513,Low,0.8271930762093805,Neutral,-1,0.6263409797939151,16.0,1.2753571428571442,-40.74016877595623,Above,Close
14823,14824,593.09,592.0699,short,0.772135926740721,High,0.7060072031353775,Medium,-0.12254350424069155,Neutral,1,0.11409980662804436,18.833333333333332,0.7017571428571452,17.213698284966032,Above,
14830,14834,593.28,592.78,short,0.7042855977137751,Medium,0.5327121072519044,Low,0.05984228903889997,Neutral,1,0.15962645144124868,19.416666666666668,0.7441571428571316,8.430855599512087,Above,
14843,14844,590.14,591.69,long,0.7515308809297834,High,1.9632714673882188,High,-0.38378003717723147,Neutral,-1,-0.3744319764666597,20.5,0.6797714285714278,26.229210439305398,Below,
