strategy_id,period,multiplier,trades,win_rate,avg_return_pct,total_return_pct,annual_return_pct,compound_annual_pct
321,44,4.0,359,66.85236768802228,0.0019113597670641688,0.6861781563760376,0.8118164103603825,0.721481785264988
322,45,4.0,360,64.72222222222223,-5.61763330110673e-05,-0.02022347988398384,-0.023926370566966795,-0.11679999427817167
323,46,4.0,364,65.10989010989012,0.0010829180443814956,0.3941821681548655,0.466356367957869,0.37791097727442047
324,47,4.0,365,63.013698630136986,-0.000765777203929695,-0.27950867943433866,-0.33068632496456973,-0.4186851132889635
325,48,4.0,367,62.67029972752044,-0.0023729052166606415,-0.8708562145144573,-1.0303087608340058,-1.1140731308746377
326,49,4.0,378,64.28571428571429,-0.003172125926817054,-1.1990636003368484,-1.4186104567365532,-1.4953749169014374
327,50,4.0,392,63.52040816326531,-0.0054779873457230874,-2.1473710395234513,-2.540551652393942,-2.5872948490054837
33,43,0.5,1222,77.06797706797707,0.006529315067338737,7.972293697220602,9.432009444599023,9.098765542493625
34,44,0.5,1216,77.36625514403292,0.006101015484842581,7.41273381408374,8.769994934972312,8.377554383997765
35,45,0.5,1184,77.26120033812342,0.0068550733742615165,8.10955180175139,9.594399314748122,9.276602663212508
36,46,0.5,1163,77.53872633390706,0.0048965453855525955,5.689785738012118,6.731577492859407,6.178860763371041
37,47,0.5,1148,77.59372275501308,0.0028520003908329627,3.2712444482854206,3.8702046993799346,3.204368656274137
38,48,0.5,1141,77.63157894736842,0.001908059703809487,2.1751880623428232,2.573461932912636,1.881422949410294
39,49,0.5,1120,78.01608579088472,0.001614581902362613,1.8067171487437708,2.1375245140067145,1.4181775713492106
4,14,0.5,2197,70.62841530054644,0.003112244597873536,6.834489136930307,8.085874471861208,7.735063509159601
40,50,0.5,1100,77.88898999090081,0.0009381500690504054,1.0310269258863973,1.219806503865597,0.4681354272226379
41,10,1.0,1623,68.02218114602587,0.005528511453124569,8.972774088421193,10.615676386301132,10.82866638979918
42,11,1.0,1689,67.79159265837774,0.005696208853959448,9.620896754337515,11.382469399497905,11.659650629075013
43,12,1.0,1721,67.75130737943056,0.0052455681425793155,9.027622773379,10.680567788223042,10.848004110738895
44,13,1.0,1744,68.63532110091744,0.0040214743793370025,7.013451317563731,8.297604375709202,8.234778883883509
45,14,1.0,1739,68.4301322599195,0.00398700377816953,6.933399570236818,8.202895266195673,8.133229186655555
46,15,1.0,1728,68.63425925925925,0.0037647342644050045,6.5054608088918515,7.696601520379091,7.587460959468428
47,16,1.0,1726,69.40903823870221,0.0035897015886087865,6.195824941938749,7.330271762293732,7.176362593443586
48,17,1.0,1698,70.37691401648999,0.00464411408013062,7.8857057080617885,9.329567316580144,9.318354271096307
49,18,1.0,1667,70.78584283143371,0.005062381519377224,8.438989992801822,9.984157174582437,9.972825255971806
5,15,0.5,2142,71.13498365249883,0.0034217615203902736,7.325991415155582,8.6673701249728,8.35472284074832
50,19,1.0,1629,70.77961939840392,0.0044339384243631255,7.222885693287536,8.545385890650042,8.419645251691765
51,20,1.0,1616,70.66831683168317,0.004886292494855749,7.896248671686891,9.342040681995758,9.281246139712508
52,21,1.0,1587,70.61790668348046,0.00378726842706993,6.00660772533291,7.106409139830486,6.824193684147262
53,22,1.0,1578,71.46480659480025,0.0031074242499600792,4.900408042187048,5.797665852728338,5.4262114857697386
54,23,1.0,1567,72.09450830140486,0.0029749226504718973,4.6587288706389955,5.511735565263037,5.118062721387884
55,24,1.0,1538,72.02342225113858,0.003576017773213683,5.496339317429439,6.502711305127787,6.156566433619104
56,25,1.0,1506,72.09302325581395,0.003540641719740616,5.328665788209632,6.304336988867733,5.950146544459911
57,26,1.0,1470,72.36215112321307,0.005553202879216413,8.15765502956892,9.65131017582802,9.530575864207158
58,27,1.0,1451,73.03448275862068,0.0073612596355182415,10.673826471501451,12.628189064874956,12.810847548657112
59,28,1.0,1427,73.56241234221599,0.007354771291762952,10.487903862053978,12.408224287500481,12.567953877302607
6,16,0.5,2062,71.71276079573022,0.004886882752044392,10.07186535196353,11.916009712182204,11.927176438802189
60,29,1.0,1405,73.36182336182337,0.006201366557140975,8.706718646225916,10.300906567365873,10.224629871072977
61,30,1.0,1396,73.83512544802868,0.006505305663804389,9.074901401007116,10.73650306598025,10.705186328225015
62,31,1.0,1366,74.28571428571429,0.006460534799162576,8.818630000856913,10.433308733408179,10.359370192950411
63,32,1.0,1345,74.10714285714286,0.006488742350171296,8.720869718630217,10.317648681196314,10.236082072316478
64,33,1.0,1332,74.60555972952668,0.0064853031686105045,8.631938517420569,10.212434302300391,10.110023248901555
65,34,1.0,1312,74.98093058733791,0.0065047610676260675,8.527741759657772,10.089159264947224,9.958162966519035
66,35,1.0,1320,75.28430629264594,0.0077429468117166805,10.212946844654288,12.082923027478314,12.178485084293666
67,36,1.0,1303,75.65284178187403,0.006791226889135662,8.842177409654639,10.461167639591403,10.382861975320656
68,37,1.0,1288,75.36907536907536,0.0064863419018063705,8.347922027624806,9.87641479324625,9.715233629547203
69,38,1.0,1273,75.39308176100629,0.00646591912656122,8.224649128985865,9.73057080049032,9.559721785080999
7,17,0.5,1980,72.10712481051036,0.006009170534068976,11.892148486922512,14.069584125373114,14.361899784852138
70,39,1.0,1253,75.5591054313099,0.006159303694446695,7.711448225447258,9.123403534331967,8.878371085655123
71,40,1.0,1242,75.18130539887188,0.005809147022623571,7.209151455075843,8.529136932765786,8.235129927367835
72,41,1.0,1232,75.71080422420796,0.005565204585079849,6.850766844233286,8.105132604445014,7.7875571178536385
73,42,1.0,1221,75.08196721311475,0.0047841809604583525,5.836700771759189,6.905392462362984,6.501501468393278
74,43,1.0,1214,75.02061005770815,0.006636168902353564,8.049672878554857,9.523556645050816,9.338688716203603
75,44,1.0,1202,75.85345545378851,0.0069560463761101435,8.354211697708273,9.883856093063308,9.729757458464139
76,45,1.0,1191,76.1344537815126,0.0073123634435454145,8.701712497819026,10.294983800236594,10.187499579066085
77,46,1.0,1184,76.24683009298394,0.007115288288645844,8.41738604546801,9.9585975749199,9.813169939437639
78,47,1.0,1162,76.57192075796728,0.004935206114593137,5.72977429904263,6.778887903092688,6.371322440090377
79,48,1.0,1154,76.14917606244579,0.0023053252799723066,2.6580400478080772,3.144723436843359,2.5813119433561127
8,18,0.5,1924,72.69890795631825,0.007258643699483414,13.958371834106625,16.51413005725291,17.15038430646729
80,49,1.0,1142,77.12532865907099,0.0023262158305968274,2.6542122627109848,3.1401947896862357,2.574232665993481
81,50,1.0,1131,77.0796460176991,0.0038206784851080237,4.317366688172081,5.107870447978236,4.596602325096111
82,10,1.5,748,63.101604278074866,0.0034175318949545537,2.5563138574260074,3.0243713242786563,2.9261874414359346
83,11,1.5,815,60.98159509202454,-0.004155120221618477,-3.3864229806190562,-4.0064722587605734,-4.09758457488012
84,12,1.5,886,63.76975169300225,-0.0024218738190445663,-2.1457802036734885,-2.5386695367404655,-2.7087407671670394
85,13,1.5,953,66.52675760755508,0.0006571095940196539,0.6262254431007301,0.7408864397248075,0.5091092962479005
86,14,1.5,1004,66.53386454183267,0.0020011948640266323,2.009199643482742,2.377081268345779,2.1527281347549554
87,15,1.5,1049,66.7302192564347,0.0008351618382280952,0.8760847683012662,1.0364946554550192,0.7921131501605227
88,16,1.5,1085,66.3594470046083,0.0002759368009278391,0.2993914290066956,0.3542095779797525,0.10529871899018772
89,17,1.5,1096,67.7919708029197,-0.0003875129527880477,-0.42471419625570855,-0.50247876740112,-0.7534049930763675
9,19,0.5,1887,73.0116648992577,0.00889642787158503,16.778662965809385,19.850812522929413,21.120711398059843
90,18,1.5,1107,67.57000903342367,-0.0009487784070896081,-1.0502976966482023,-1.2426057256119578,-1.484732430109148
91,19,1.5,1156,66.95501730103807,0.00026306355020285714,0.3041014640345019,0.35978201378729796,0.09949203440036136
92,20,1.5,1163,67.49785038693035,-0.00026474159227936306,-0.3078944718208994,-0.3642695159571204,-0.6316154936489182
93,21,1.5,1184,67.14527027027027,0.0009119842924364121,1.0797894022447125,1.2774973209655756,0.9892544719005691
94,22,1.5,1203,67.66417290108063,0.0033714269280999383,4.055826594504232,4.798442731526134,4.596285439802328
95,23,1.5,1221,68.95986895986897,0.003441197460657208,4.201702099462452,4.971027835983746,4.778677751061311
96,24,1.5,1218,69.6223316912972,0.00463603083735543,5.646685559898909,6.6805857328381455,6.565755432576714
97,25,1.5,1208,70.86092715231787,0.003622248394831182,4.375676060956068,5.1768561847930945,4.971031041798679
98,26,1.5,1185,71.05485232067511,0.0018665078670043926,2.2118118224002004,2.616791451853758,2.313010408736127
99,27,1.5,1187,71.10362257792755,0.0012091599353075781,1.4352728432100925,1.6980692792908136,1.3765028278894587
