strategy_id,completed_trades,trading_days,trades_per_day,avg_return_pct,total_return_simple_pct,total_return_compound_pct,win_rate,signal_frequency,annualized_simple_pct,annualized_compound_pct,annualized_by_trade_pct,geometric_mean_return_pct
635,263,212.78205128205127,1.2360065072000965,0.001826026597874933,0.4802449952411074,0.4438329876395475,0.5855513307984791,0.03175272639633669,0.5687591508380556,0.5258507651215938,0.52585076511944,0.0016838581071043635
774,428,212.9102564102564,2.0102366471969653,0.0013661168924136422,0.5846980299530389,0.43949352065073555,0.6892523364485982,0.05166496055880051,0.6920469968541538,0.5203929518322381,0.5203929518292405,0.001024609380517738
1613,504,212.9102564102564,2.367194556512314,0.0010906155579895654,0.549670241226741,0.43537686087844474,0.6666666666666666,0.06075751189257542,0.650588201454376,0.5155165783276905,0.5155165783250926,0.000861971647037052
2063,504,212.9102564102564,2.367194556512314,0.0010906155579895654,0.549670241226741,0.43537686087844474,0.6666666666666666,0.06075751189257542,0.650588201454376,0.5155165783276905,0.5155165783250926,0.000861971647037052
1838,504,212.9102564102564,2.367194556512314,0.0010906155579895654,0.549670241226741,0.43537686087844474,0.6666666666666666,0.06075751189257542,0.650588201454376,0.5155165783276905,0.5155165783250926,0.000861971647037052
1246,85,210.62820512820514,0.40355468987765536,0.004988480202900504,0.4240208172465428,0.41242388635081006,0.5647058823529412,0.010408424128066224,0.5073073944730686,0.4936322245156166,0.4936322245149505,0.004842184879216838
871,85,210.62820512820514,0.40355468987765536,0.004988480202900504,0.4240208172465428,0.41242388635081006,0.5647058823529412,0.010408424128066224,0.5073073944730686,0.4936322245156166,0.4936322245149505,0.004842184879216838
796,85,210.62820512820514,0.40355468987765536,0.004988480202900504,0.4240208172465428,0.41242388635081006,0.5647058823529412,0.010408424128066224,0.5073073944730686,0.4936322245156166,0.4936322245149505,0.004842184879216838
1296,85,210.62820512820514,0.40355468987765536,0.004988480202900504,0.4240208172465428,0.41242388635081006,0.5647058823529412,0.010408424128066224,0.5073073944730686,0.4936322245156166,0.4936322245149505,0.004842184879216838
1446,85,210.62820512820514,0.40355468987765536,0.004988480202900504,0.4240208172465428,0.41242388635081006,0.5647058823529412,0.010408424128066224,0.5073073944730686,0.4936322245156166,0.4936322245149505,0.004842184879216838
1396,85,210.62820512820514,0.40355468987765536,0.004988480202900504,0.4240208172465428,0.41242388635081006,0.5647058823529412,0.010408424128066224,0.5073073944730686,0.4936322245156166,0.4936322245149505,0.004842184879216838
1346,85,210.62820512820514,0.40355468987765536,0.004988480202900504,0.4240208172465428,0.41242388635081006,0.5647058823529412,0.010408424128066224,0.5073073944730686,0.4936322245156166,0.4936322245149505,0.004842184879216838
