strategy_id,strategy_name,strategy_type,current_regime,trading_days,avg_daily_return_pct,daily_volatility_pct,annualized_sharpe_ratio,total_return_pct,win_days_pct
ultimate_oscillator_ultimate_oscillator_grid_5_14_35_25_75_000,ultimate_oscillator_grid_5_14_35_25_75,ultimate_oscillator,low_vol_bullish,205,-0.0092,0.0682,-2.142,-1.89,27.8
ultimate_oscillator_ultimate_oscillator_grid_5_14_35_30_65_000,ultimate_oscillator_grid_5_14_35_30_65,ultimate_oscillator,low_vol_bullish,205,-0.0257,0.224,-1.822,-5.27,42.4
ultimate_oscillator_ultimate_oscillator_grid_5_14_35_30_65_000,ultimate_oscillator_grid_5_14_35_30_65,ultimate_oscillator,low_vol_bearish,205,0.0133,0.1496,1.411,2.73,46.3
ultimate_oscillator_ultimate_oscillator_grid_5_14_35_30_65_000,ultimate_oscillator_grid_5_14_35_30_65,ultimate_oscillator,neutral,205,0.0079,0.0828,1.517,1.62,22.9
ultimate_oscillator_ultimate_oscillator_grid_5_14_35_30_70_000,ultimate_oscillator_grid_5_14_35_30_70,ultimate_oscillator,low_vol_bearish,205,0.0108,0.1474,1.159,2.21,44.4
ultimate_oscillator_ultimate_oscillator_grid_5_14_35_30_70_000,ultimate_oscillator_grid_5_14_35_30_70,ultimate_oscillator,neutral,205,0.0006,0.0148,0.696,0.13,8.8
ultimate_oscillator_ultimate_oscillator_grid_5_14_35_30_70_000,ultimate_oscillator_grid_5_14_35_30_70,ultimate_oscillator,low_vol_bullish,205,-0.011,0.1357,-1.283,-2.25,42.4
ultimate_oscillator_ultimate_oscillator_grid_5_14_35_30_75_000,ultimate_oscillator_grid_5_14_35_30_75,ultimate_oscillator,low_vol_bullish,205,-0.0089,0.0687,-2.054,-1.82,28.8
ultimate_oscillator_ultimate_oscillator_grid_5_14_35_30_75_000,ultimate_oscillator_grid_5_14_35_30_75,ultimate_oscillator,neutral,205,0.0002,0.0102,0.307,0.04,3.4
ultimate_oscillator_ultimate_oscillator_grid_5_14_35_30_75_000,ultimate_oscillator_grid_5_14_35_30_75,ultimate_oscillator,low_vol_bearish,205,0.0097,0.1468,1.052,1.99,41.0
ultimate_oscillator_ultimate_oscillator_grid_5_14_35_35_65_000,ultimate_oscillator_grid_5_14_35_35_65,ultimate_oscillator,low_vol_bullish,205,-0.0249,0.2263,-1.748,-5.11,43.4
ultimate_oscillator_ultimate_oscillator_grid_5_14_35_35_65_000,ultimate_oscillator_grid_5_14_35_35_65,ultimate_oscillator,low_vol_bearish,205,0.0238,0.2263,1.667,4.87,52.2
ultimate_oscillator_ultimate_oscillator_grid_5_14_35_35_65_000,ultimate_oscillator_grid_5_14_35_35_65,ultimate_oscillator,neutral,205,0.007,0.0849,1.306,1.43,26.3
ultimate_oscillator_ultimate_oscillator_grid_5_14_35_35_70_000,ultimate_oscillator_grid_5_14_35_35_70,ultimate_oscillator,low_vol_bullish,205,-0.0104,0.1374,-1.207,-2.14,43.9
ultimate_oscillator_ultimate_oscillator_grid_5_14_35_35_70_000,ultimate_oscillator_grid_5_14_35_35_70,ultimate_oscillator,low_vol_bearish,205,0.0226,0.2288,1.569,4.64,53.2
ultimate_oscillator_ultimate_oscillator_grid_5_14_35_35_70_000,ultimate_oscillator_grid_5_14_35_35_70,ultimate_oscillator,neutral,205,-0.0002,0.0208,-0.139,-0.04,15.6
ultimate_oscillator_ultimate_oscillator_grid_5_14_35_35_75_000,ultimate_oscillator_grid_5_14_35_35_75,ultimate_oscillator,low_vol_bullish,205,-0.0074,0.0708,-1.661,-1.52,31.2
ultimate_oscillator_ultimate_oscillator_grid_5_14_35_35_75_000,ultimate_oscillator_grid_5_14_35_35_75,ultimate_oscillator,neutral,205,-0.0004,0.018,-0.358,-0.08,12.2
ultimate_oscillator_ultimate_oscillator_grid_5_14_35_35_75_000,ultimate_oscillator_grid_5_14_35_35_75,ultimate_oscillator,low_vol_bearish,205,0.0203,0.2272,1.416,4.15,52.7
ultimate_oscillator_ultimate_oscillator_grid_5_20_20_25_65_000,ultimate_oscillator_grid_5_20_20_25_65,ultimate_oscillator,low_vol_bearish,205,0.0031,0.0596,0.818,0.63,37.6
ultimate_oscillator_ultimate_oscillator_grid_5_20_20_25_65_000,ultimate_oscillator_grid_5_20_20_25_65,ultimate_oscillator,neutral,205,0.0086,0.0817,1.669,1.76,22.0
ultimate_oscillator_ultimate_oscillator_grid_5_20_20_25_65_000,ultimate_oscillator_grid_5_20_20_25_65,ultimate_oscillator,low_vol_bullish,205,-0.0264,0.1996,-2.1,-5.41,42.4
ultimate_oscillator_ultimate_oscillator_grid_5_20_20_25_70_000,ultimate_oscillator_grid_5_20_20_25_70,ultimate_oscillator,low_vol_bullish,205,-0.0185,0.1306,-2.243,-3.78,39.0
ultimate_oscillator_ultimate_oscillator_grid_5_20_20_25_70_000,ultimate_oscillator_grid_5_20_20_25_70,ultimate_oscillator,low_vol_bearish,205,-0.0003,0.0494,-0.091,-0.06,26.8
ultimate_oscillator_ultimate_oscillator_grid_5_20_20_25_70_000,ultimate_oscillator_grid_5_20_20_25_70,ultimate_oscillator,neutral,205,0.0011,0.014,1.208,0.22,7.3
ultimate_oscillator_ultimate_oscillator_grid_5_20_20_25_75_000,ultimate_oscillator_grid_5_20_20_25_75,ultimate_oscillator,low_vol_bearish,205,-0.0008,0.0486,-0.258,-0.16,23.4
ultimate_oscillator_ultimate_oscillator_grid_5_20_20_25_75_000,ultimate_oscillator_grid_5_20_20_25_75,ultimate_oscillator,neutral,205,0.0,0.0036,0.041,0.0,2.4
ultimate_oscillator_ultimate_oscillator_grid_5_20_20_25_75_000,ultimate_oscillator_grid_5_20_20_25_75,ultimate_oscillator,low_vol_bullish,205,-0.0129,0.0953,-2.149,-2.65,29.3
ultimate_oscillator_ultimate_oscillator_grid_5_20_20_30_65_000,ultimate_oscillator_grid_5_20_20_30_65,ultimate_oscillator,low_vol_bearish,205,0.0105,0.1459,1.14,2.15,44.4
ultimate_oscillator_ultimate_oscillator_grid_5_20_20_30_65_000,ultimate_oscillator_grid_5_20_20_30_65,ultimate_oscillator,neutral,205,0.0082,0.0825,1.586,1.69,22.9
ultimate_oscillator_ultimate_oscillator_grid_5_20_20_30_65_000,ultimate_oscillator_grid_5_20_20_30_65,ultimate_oscillator,low_vol_bullish,205,-0.027,0.1998,-2.143,-5.53,42.0
ultimate_oscillator_ultimate_oscillator_grid_5_20_20_30_70_000,ultimate_oscillator_grid_5_20_20_30_70,ultimate_oscillator,low_vol_bearish,205,0.0091,0.1442,0.999,1.86,41.0
ultimate_oscillator_ultimate_oscillator_grid_5_20_20_30_70_000,ultimate_oscillator_grid_5_20_20_30_70,ultimate_oscillator,neutral,205,0.0007,0.0157,0.661,0.13,8.8
ultimate_oscillator_ultimate_oscillator_grid_5_20_20_30_70_000,ultimate_oscillator_grid_5_20_20_30_70,ultimate_oscillator,low_vol_bullish,205,-0.0182,0.1315,-2.201,-3.74,40.0
ultimate_oscillator_ultimate_oscillator_grid_5_20_20_30_75_000,ultimate_oscillator_grid_5_20_20_30_75,ultimate_oscillator,low_vol_bearish,205,0.0086,0.1458,0.934,1.76,38.5
ultimate_oscillator_ultimate_oscillator_grid_5_20_20_30_75_000,ultimate_oscillator_grid_5_20_20_30_75,ultimate_oscillator,neutral,205,-0.0004,0.0077,-0.826,-0.08,4.4
ultimate_oscillator_ultimate_oscillator_grid_5_20_20_30_75_000,ultimate_oscillator_grid_5_20_20_30_75,ultimate_oscillator,low_vol_bullish,205,-0.0127,0.0957,-2.103,-2.6,31.2
ultimate_oscillator_ultimate_oscillator_grid_5_20_20_35_65_000,ultimate_oscillator_grid_5_20_20_35_65,ultimate_oscillator,low_vol_bullish,205,-0.0259,0.2017,-2.039,-5.31,41.0
ultimate_oscillator_ultimate_oscillator_grid_5_20_20_35_65_000,ultimate_oscillator_grid_5_20_20_35_65,ultimate_oscillator,low_vol_bearish,205,0.0273,0.2203,1.97,5.61,51.2
ultimate_oscillator_ultimate_oscillator_grid_5_20_20_35_65_000,ultimate_oscillator_grid_5_20_20_35_65,ultimate_oscillator,neutral,205,0.009,0.0845,1.686,1.84,25.9
ultimate_oscillator_ultimate_oscillator_grid_5_20_20_35_70_000,ultimate_oscillator_grid_5_20_20_35_70,ultimate_oscillator,low_vol_bullish,205,-0.017,0.1336,-2.019,-3.48,41.0
ultimate_oscillator_ultimate_oscillator_grid_5_20_20_35_70_000,ultimate_oscillator_grid_5_20_20_35_70,ultimate_oscillator,low_vol_bearish,205,0.0275,0.2239,1.948,5.63,51.2
ultimate_oscillator_ultimate_oscillator_grid_5_20_20_35_70_000,ultimate_oscillator_grid_5_20_20_35_70,ultimate_oscillator,neutral,205,0.0013,0.0236,0.865,0.26,16.1
ultimate_oscillator_ultimate_oscillator_grid_5_20_20_35_75_000,ultimate_oscillator_grid_5_20_20_35_75,ultimate_oscillator,low_vol_bullish,205,-0.0104,0.0985,-1.673,-2.13,33.7
ultimate_oscillator_ultimate_oscillator_grid_5_20_20_35_75_000,ultimate_oscillator_grid_5_20_20_35_75,ultimate_oscillator,low_vol_bearish,205,0.0277,0.2291,1.922,5.69,50.2
ultimate_oscillator_ultimate_oscillator_grid_5_20_20_35_75_000,ultimate_oscillator_grid_5_20_20_35_75,ultimate_oscillator,neutral,205,0.0011,0.02,0.868,0.22,14.1
ultimate_oscillator_ultimate_oscillator_grid_5_20_28_25_65_000,ultimate_oscillator_grid_5_20_28_25_65,ultimate_oscillator,low_vol_bullish,205,-0.0252,0.2005,-1.997,-5.17,41.0
ultimate_oscillator_ultimate_oscillator_grid_5_20_28_25_65_000,ultimate_oscillator_grid_5_20_28_25_65,ultimate_oscillator,low_vol_bearish,205,0.0021,0.0602,0.548,0.43,35.6
ultimate_oscillator_ultimate_oscillator_grid_5_20_28_25_65_000,ultimate_oscillator_grid_5_20_28_25_65,ultimate_oscillator,neutral,205,0.0072,0.0816,1.401,1.48,18.5
ultimate_oscillator_ultimate_oscillator_grid_5_20_28_25_70_000,ultimate_oscillator_grid_5_20_28_25_70,ultimate_oscillator,low_vol_bullish,205,-0.0069,0.1303,-0.839,-1.41,42.9
ultimate_oscillator_ultimate_oscillator_grid_5_20_28_25_70_000,ultimate_oscillator_grid_5_20_28_25_70,ultimate_oscillator,low_vol_bearish,205,-0.0021,0.0503,-0.676,-0.44,22.4
ultimate_oscillator_ultimate_oscillator_grid_5_20_28_25_70_000,ultimate_oscillator_grid_5_20_28_25_70,ultimate_oscillator,neutral,205,0.0003,0.0097,0.465,0.06,5.4
ultimate_oscillator_ultimate_oscillator_grid_5_20_28_25_75_000,ultimate_oscillator_grid_5_20_28_25_75,ultimate_oscillator,low_vol_bullish,205,-0.0106,0.0928,-1.82,-2.18,27.3
ultimate_oscillator_ultimate_oscillator_grid_5_20_28_25_75_000,ultimate_oscillator_grid_5_20_28_25_75,ultimate_oscillator,low_vol_bearish,205,-0.0028,0.0493,-0.896,-0.57,19.0
ultimate_oscillator_ultimate_oscillator_grid_5_20_28_25_75_000,ultimate_oscillator_grid_5_20_28_25_75,ultimate_oscillator,neutral,205,-0.0,0.0035,-0.113,-0.01,2.4
ultimate_oscillator_ultimate_oscillator_grid_5_20_28_30_65_000,ultimate_oscillator_grid_5_20_28_30_65,ultimate_oscillator,low_vol_bearish,205,0.0121,0.1423,1.353,2.49,45.4
ultimate_oscillator_ultimate_oscillator_grid_5_20_28_30_65_000,ultimate_oscillator_grid_5_20_28_30_65,ultimate_oscillator,neutral,205,0.0074,0.0821,1.43,1.52,20.0
ultimate_oscillator_ultimate_oscillator_grid_5_20_28_30_65_000,ultimate_oscillator_grid_5_20_28_30_65,ultimate_oscillator,low_vol_bullish,205,-0.0257,0.2005,-2.033,-5.26,40.0
ultimate_oscillator_ultimate_oscillator_grid_5_20_28_30_70_000,ultimate_oscillator_grid_5_20_28_30_70,ultimate_oscillator,low_vol_bullish,205,-0.007,0.1309,-0.854,-1.44,43.4
ultimate_oscillator_ultimate_oscillator_grid_5_20_28_30_70_000,ultimate_oscillator_grid_5_20_28_30_70,ultimate_oscillator,neutral,205,0.0003,0.0099,0.447,0.06,6.8
ultimate_oscillator_ultimate_oscillator_grid_5_20_28_30_70_000,ultimate_oscillator_grid_5_20_28_30_70,ultimate_oscillator,low_vol_bearish,205,0.0101,0.1411,1.138,2.07,40.5
ultimate_oscillator_ultimate_oscillator_grid_5_20_28_30_75_000,ultimate_oscillator_grid_5_20_28_30_75,ultimate_oscillator,low_vol_bullish,205,-0.0108,0.0932,-1.839,-2.21,28.3
ultimate_oscillator_ultimate_oscillator_grid_5_20_28_30_75_000,ultimate_oscillator_grid_5_20_28_30_75,ultimate_oscillator,low_vol_bearish,205,0.0095,0.1389,1.085,1.94,38.0
ultimate_oscillator_ultimate_oscillator_grid_5_20_28_30_75_000,ultimate_oscillator_grid_5_20_28_30_75,ultimate_oscillator,neutral,205,-0.0,0.0039,-0.123,-0.01,4.4
ultimate_oscillator_ultimate_oscillator_grid_5_20_28_35_65_000,ultimate_oscillator_grid_5_20_28_35_65,ultimate_oscillator,low_vol_bearish,205,0.0257,0.2207,1.846,5.26,51.7
ultimate_oscillator_ultimate_oscillator_grid_5_20_28_35_65_000,ultimate_oscillator_grid_5_20_28_35_65,ultimate_oscillator,neutral,205,0.0083,0.0842,1.56,1.7,22.9
ultimate_oscillator_ultimate_oscillator_grid_5_20_28_35_65_000,ultimate_oscillator_grid_5_20_28_35_65,ultimate_oscillator,low_vol_bullish,205,-0.025,0.2018,-1.968,-5.13,40.0
ultimate_oscillator_ultimate_oscillator_grid_5_20_28_35_70_000,ultimate_oscillator_grid_5_20_28_35_70,ultimate_oscillator,neutral,205,0.001,0.0189,0.874,0.21,15.1
ultimate_oscillator_ultimate_oscillator_grid_5_20_28_35_70_000,ultimate_oscillator_grid_5_20_28_35_70,ultimate_oscillator,low_vol_bearish,205,0.0253,0.223,1.801,5.18,51.2
ultimate_oscillator_ultimate_oscillator_grid_5_20_28_35_70_000,ultimate_oscillator_grid_5_20_28_35_70,ultimate_oscillator,low_vol_bullish,205,-0.0063,0.1328,-0.751,-1.29,44.9
ultimate_oscillator_ultimate_oscillator_grid_5_20_28_35_75_000,ultimate_oscillator_grid_5_20_28_35_75,ultimate_oscillator,low_vol_bullish,205,-0.0082,0.0966,-1.343,-1.67,30.2
ultimate_oscillator_ultimate_oscillator_grid_5_20_28_35_75_000,ultimate_oscillator_grid_5_20_28_35_75,ultimate_oscillator,low_vol_bearish,205,0.0252,0.2262,1.767,5.16,50.7
ultimate_oscillator_ultimate_oscillator_grid_5_20_28_35_75_000,ultimate_oscillator_grid_5_20_28_35_75,ultimate_oscillator,neutral,205,0.0015,0.0198,1.222,0.31,14.1
ultimate_oscillator_ultimate_oscillator_grid_5_20_35_25_65_000,ultimate_oscillator_grid_5_20_35_25_65,ultimate_oscillator,low_vol_bullish,205,-0.0223,0.1764,-2.004,-4.57,45.9
ultimate_oscillator_ultimate_oscillator_grid_5_20_35_25_65_000,ultimate_oscillator_grid_5_20_35_25_65,ultimate_oscillator,low_vol_bearish,205,0.0026,0.0588,0.689,0.52,35.6
ultimate_oscillator_ultimate_oscillator_grid_5_20_35_25_65_000,ultimate_oscillator_grid_5_20_35_25_65,ultimate_oscillator,neutral,205,0.0082,0.0816,1.604,1.69,20.0
ultimate_oscillator_ultimate_oscillator_grid_5_20_35_25_70_000,ultimate_oscillator_grid_5_20_35_25_70,ultimate_oscillator,low_vol_bearish,205,-0.0012,0.0487,-0.402,-0.25,22.4
ultimate_oscillator_ultimate_oscillator_grid_5_20_35_25_70_000,ultimate_oscillator_grid_5_20_35_25_70,ultimate_oscillator,neutral,205,0.0004,0.0098,0.662,0.08,6.3
ultimate_oscillator_ultimate_oscillator_grid_5_20_35_25_70_000,ultimate_oscillator_grid_5_20_35_25_70,ultimate_oscillator,low_vol_bullish,205,-0.0122,0.1245,-1.557,-2.5,39.5
ultimate_oscillator_ultimate_oscillator_grid_5_20_35_25_75_000,ultimate_oscillator_grid_5_20_35_25_75,ultimate_oscillator,low_vol_bullish,205,-0.0117,0.093,-2.002,-2.41,25.9
ultimate_oscillator_ultimate_oscillator_grid_5_20_35_25_75_000,ultimate_oscillator_grid_5_20_35_25_75,ultimate_oscillator,low_vol_bearish,205,-0.0021,0.0471,-0.72,-0.44,19.0
ultimate_oscillator_ultimate_oscillator_grid_5_20_35_25_75_000,ultimate_oscillator_grid_5_20_35_25_75,ultimate_oscillator,neutral,205,-0.0,0.0035,-0.113,-0.01,2.4
ultimate_oscillator_ultimate_oscillator_grid_5_20_35_30_65_000,ultimate_oscillator_grid_5_20_35_30_65,ultimate_oscillator,low_vol_bullish,205,-0.0225,0.1775,-2.009,-4.61,44.9
ultimate_oscillator_ultimate_oscillator_grid_5_20_35_30_65_000,ultimate_oscillator_grid_5_20_35_30_65,ultimate_oscillator,low_vol_bearish,205,0.0091,0.1431,1.006,1.86,43.4
ultimate_oscillator_ultimate_oscillator_grid_5_20_35_30_65_000,ultimate_oscillator_grid_5_20_35_30_65,ultimate_oscillator,neutral,205,0.0082,0.0821,1.592,1.69,21.0
ultimate_oscillator_ultimate_oscillator_grid_5_20_35_30_70_000,ultimate_oscillator_grid_5_20_35_30_70,ultimate_oscillator,low_vol_bearish,205,0.007,0.1425,0.775,1.43,38.0
ultimate_oscillator_ultimate_oscillator_grid_5_20_35_30_70_000,ultimate_oscillator_grid_5_20_35_30_70,ultimate_oscillator,neutral,205,0.0004,0.01,0.639,0.08,7.3
ultimate_oscillator_ultimate_oscillator_grid_5_20_35_30_70_000,ultimate_oscillator_grid_5_20_35_30_70,ultimate_oscillator,low_vol_bullish,205,-0.0124,0.1251,-1.569,-2.53,40.0
ultimate_oscillator_ultimate_oscillator_grid_5_20_35_30_75_000,ultimate_oscillator_grid_5_20_35_30_75,ultimate_oscillator,low_vol_bearish,205,0.0061,0.1415,0.68,1.24,36.1
ultimate_oscillator_ultimate_oscillator_grid_5_20_35_30_75_000,ultimate_oscillator_grid_5_20_35_30_75,ultimate_oscillator,neutral,205,-0.0,0.0039,-0.127,-0.01,3.9
ultimate_oscillator_ultimate_oscillator_grid_5_20_35_30_75_000,ultimate_oscillator_grid_5_20_35_30_75,ultimate_oscillator,low_vol_bullish,205,-0.0119,0.0933,-2.023,-2.44,26.8
ultimate_oscillator_ultimate_oscillator_grid_5_20_35_35_65_000,ultimate_oscillator_grid_5_20_35_35_65,ultimate_oscillator,low_vol_bullish,205,-0.022,0.1795,-1.947,-4.51,44.4
ultimate_oscillator_ultimate_oscillator_grid_5_20_35_35_65_000,ultimate_oscillator_grid_5_20_35_35_65,ultimate_oscillator,low_vol_bearish,205,0.0234,0.2199,1.689,4.8,51.2
ultimate_oscillator_ultimate_oscillator_grid_5_20_35_35_65_000,ultimate_oscillator_grid_5_20_35_35_65,ultimate_oscillator,neutral,205,0.0081,0.0834,1.543,1.66,24.4
ultimate_oscillator_ultimate_oscillator_grid_5_20_35_35_70_000,ultimate_oscillator_grid_5_20_35_35_70,ultimate_oscillator,low_vol_bullish,205,-0.0114,0.1269,-1.431,-2.35,41.0
ultimate_oscillator_ultimate_oscillator_grid_5_20_35_35_70_000,ultimate_oscillator_grid_5_20_35_35_70,ultimate_oscillator,low_vol_bearish,205,0.0222,0.2231,1.582,4.56,48.8
ultimate_oscillator_ultimate_oscillator_grid_5_20_35_35_70_000,ultimate_oscillator_grid_5_20_35_35_70,ultimate_oscillator,neutral,205,0.0001,0.018,0.076,0.02,13.7
ultimate_oscillator_ultimate_oscillator_grid_5_20_35_35_75_000,ultimate_oscillator_grid_5_20_35_35_75,ultimate_oscillator,low_vol_bullish,205,-0.0092,0.0972,-1.499,-1.88,28.8
ultimate_oscillator_ultimate_oscillator_grid_5_20_35_35_75_000,ultimate_oscillator_grid_5_20_35_35_75,ultimate_oscillator,low_vol_bearish,205,0.0221,0.2276,1.542,4.53,47.3
ultimate_oscillator_ultimate_oscillator_grid_5_20_35_35_75_000,ultimate_oscillator_grid_5_20_35_35_75,ultimate_oscillator,neutral,205,0.0005,0.019,0.432,0.11,12.2
ultimate_oscillator_ultimate_oscillator_grid_7_10_20_25_65_000,ultimate_oscillator_grid_7_10_20_25_65,ultimate_oscillator,low_vol_bearish,205,-0.0042,0.0608,-1.102,-0.86,29.3
ultimate_oscillator_ultimate_oscillator_grid_7_10_20_25_65_000,ultimate_oscillator_grid_7_10_20_25_65,ultimate_oscillator,neutral,205,0.0013,0.0196,1.042,0.26,15.6
ultimate_oscillator_ultimate_oscillator_grid_7_10_20_25_65_000,ultimate_oscillator_grid_7_10_20_25_65,ultimate_oscillator,low_vol_bullish,205,-0.0316,0.1675,-2.994,-6.48,42.0
ultimate_oscillator_ultimate_oscillator_grid_7_10_20_25_70_000,ultimate_oscillator_grid_7_10_20_25_70,ultimate_oscillator,low_vol_bullish,205,-0.017,0.1253,-2.154,-3.49,36.6
ultimate_oscillator_ultimate_oscillator_grid_7_10_20_25_70_000,ultimate_oscillator_grid_7_10_20_25_70,ultimate_oscillator,low_vol_bearish,205,-0.0057,0.0508,-1.784,-1.17,22.9
ultimate_oscillator_ultimate_oscillator_grid_7_10_20_25_70_000,ultimate_oscillator_grid_7_10_20_25_70,ultimate_oscillator,neutral,205,0.0014,0.0133,1.625,0.28,4.4
ultimate_oscillator_ultimate_oscillator_grid_7_10_20_25_75_000,ultimate_oscillator_grid_7_10_20_25_75,ultimate_oscillator,low_vol_bullish,205,-0.0133,0.0962,-2.201,-2.74,30.2
ultimate_oscillator_ultimate_oscillator_grid_7_10_20_25_75_000,ultimate_oscillator_grid_7_10_20_25_75,ultimate_oscillator,low_vol_bearish,205,-0.0038,0.0476,-1.268,-0.78,20.5
ultimate_oscillator_ultimate_oscillator_grid_7_10_20_25_75_000,ultimate_oscillator_grid_7_10_20_25_75,ultimate_oscillator,neutral,205,0.0005,0.0074,1.147,0.11,2.4
ultimate_oscillator_ultimate_oscillator_grid_7_10_20_30_65_000,ultimate_oscillator_grid_7_10_20_30_65,ultimate_oscillator,low_vol_bullish,205,-0.0322,0.1678,-3.049,-6.61,42.0
ultimate_oscillator_ultimate_oscillator_grid_7_10_20_30_65_000,ultimate_oscillator_grid_7_10_20_30_65,ultimate_oscillator,low_vol_bearish,205,0.0018,0.129,0.221,0.37,42.4
ultimate_oscillator_ultimate_oscillator_grid_7_10_20_30_65_000,ultimate_oscillator_grid_7_10_20_30_65,ultimate_oscillator,neutral,205,0.0017,0.0218,1.232,0.35,16.1
ultimate_oscillator_ultimate_oscillator_grid_7_10_20_30_70_000,ultimate_oscillator_grid_7_10_20_30_70,ultimate_oscillator,low_vol_bullish,205,-0.0182,0.1253,-2.309,-3.74,36.6
ultimate_oscillator_ultimate_oscillator_grid_7_10_20_30_70_000,ultimate_oscillator_grid_7_10_20_30_70,ultimate_oscillator,low_vol_bearish,205,0.0001,0.1251,0.011,0.02,37.6
ultimate_oscillator_ultimate_oscillator_grid_7_10_20_30_70_000,ultimate_oscillator_grid_7_10_20_30_70,ultimate_oscillator,neutral,205,0.001,0.0167,0.965,0.21,4.9
ultimate_oscillator_ultimate_oscillator_grid_7_10_20_30_75_000,ultimate_oscillator_grid_7_10_20_30_75,ultimate_oscillator,low_vol_bullish,205,-0.0148,0.0968,-2.42,-3.02,30.2
ultimate_oscillator_ultimate_oscillator_grid_7_10_20_30_75_000,ultimate_oscillator_grid_7_10_20_30_75,ultimate_oscillator,low_vol_bearish,205,0.0014,0.1233,0.178,0.28,36.6
ultimate_oscillator_ultimate_oscillator_grid_7_10_20_30_75_000,ultimate_oscillator_grid_7_10_20_30_75,ultimate_oscillator,neutral,205,0.0007,0.0136,0.83,0.15,3.9
ultimate_oscillator_ultimate_oscillator_grid_7_10_20_35_65_000,ultimate_oscillator_grid_7_10_20_35_65,ultimate_oscillator,low_vol_bullish,205,-0.0292,0.1636,-2.838,-5.99,42.0
ultimate_oscillator_ultimate_oscillator_grid_7_10_20_35_65_000,ultimate_oscillator_grid_7_10_20_35_65,ultimate_oscillator,low_vol_bearish,205,0.0197,0.2377,1.317,4.04,51.7
ultimate_oscillator_ultimate_oscillator_grid_7_10_20_35_65_000,ultimate_oscillator_grid_7_10_20_35_65,ultimate_oscillator,neutral,205,0.0023,0.0251,1.455,0.47,22.0
ultimate_oscillator_ultimate_oscillator_grid_7_10_20_35_70_000,ultimate_oscillator_grid_7_10_20_35_70,ultimate_oscillator,low_vol_bullish,205,-0.0171,0.1259,-2.15,-3.5,38.0
ultimate_oscillator_ultimate_oscillator_grid_7_10_20_35_70_000,ultimate_oscillator_grid_7_10_20_35_70,ultimate_oscillator,low_vol_bearish,205,0.0184,0.2361,1.236,3.77,49.8
ultimate_oscillator_ultimate_oscillator_grid_7_10_20_35_70_000,ultimate_oscillator_grid_7_10_20_35_70,ultimate_oscillator,neutral,205,0.0015,0.0203,1.209,0.32,13.7
ultimate_oscillator_ultimate_oscillator_grid_7_10_20_35_75_000,ultimate_oscillator_grid_7_10_20_35_75,ultimate_oscillator,low_vol_bullish,205,-0.0138,0.0976,-2.249,-2.84,34.6
ultimate_oscillator_ultimate_oscillator_grid_7_10_20_35_75_000,ultimate_oscillator_grid_7_10_20_35_75,ultimate_oscillator,low_vol_bearish,205,0.0192,0.2385,1.278,3.94,50.7
ultimate_oscillator_ultimate_oscillator_grid_7_10_20_35_75_000,ultimate_oscillator_grid_7_10_20_35_75,ultimate_oscillator,neutral,205,0.0017,0.0204,1.345,0.35,14.1
ultimate_oscillator_ultimate_oscillator_grid_7_10_28_25_65_000,ultimate_oscillator_grid_7_10_28_25_65,ultimate_oscillator,low_vol_bullish,205,-0.0305,0.1678,-2.888,-6.26,43.4
ultimate_oscillator_ultimate_oscillator_grid_7_10_28_25_65_000,ultimate_oscillator_grid_7_10_28_25_65,ultimate_oscillator,low_vol_bearish,205,-0.0058,0.0642,-1.423,-1.18,29.8
ultimate_oscillator_ultimate_oscillator_grid_7_10_28_25_65_000,ultimate_oscillator_grid_7_10_28_25_65,ultimate_oscillator,neutral,205,0.001,0.0201,0.803,0.21,15.1
ultimate_oscillator_ultimate_oscillator_grid_7_10_28_25_70_000,ultimate_oscillator_grid_7_10_28_25_70,ultimate_oscillator,low_vol_bearish,205,-0.007,0.0558,-1.978,-1.42,21.0
ultimate_oscillator_ultimate_oscillator_grid_7_10_28_25_70_000,ultimate_oscillator_grid_7_10_28_25_70,ultimate_oscillator,neutral,205,0.0019,0.0147,2.058,0.39,4.9
ultimate_oscillator_ultimate_oscillator_grid_7_10_28_25_70_000,ultimate_oscillator_grid_7_10_28_25_70,ultimate_oscillator,low_vol_bullish,205,-0.0185,0.1297,-2.267,-3.8,35.6
ultimate_oscillator_ultimate_oscillator_grid_7_10_28_25_75_000,ultimate_oscillator_grid_7_10_28_25_75,ultimate_oscillator,low_vol_bullish,205,-0.0148,0.0942,-2.494,-3.03,27.8
ultimate_oscillator_ultimate_oscillator_grid_7_10_28_25_75_000,ultimate_oscillator_grid_7_10_28_25_75,ultimate_oscillator,low_vol_bearish,205,-0.0054,0.0539,-1.592,-1.11,19.0
ultimate_oscillator_ultimate_oscillator_grid_7_10_28_25_75_000,ultimate_oscillator_grid_7_10_28_25_75,ultimate_oscillator,neutral,205,-0.0001,0.0033,-0.693,-0.03,1.5
ultimate_oscillator_ultimate_oscillator_grid_7_10_28_30_65_000,ultimate_oscillator_grid_7_10_28_30_65,ultimate_oscillator,low_vol_bullish,205,-0.0313,0.168,-2.957,-6.42,42.4
ultimate_oscillator_ultimate_oscillator_grid_7_10_28_30_65_000,ultimate_oscillator_grid_7_10_28_30_65,ultimate_oscillator,low_vol_bearish,205,0.0016,0.1259,0.204,0.33,42.0
