stop_loss_pct,regime,total_return,avg_return_per_trade,win_rate,num_trades,stopped_out_count,stopped_out_rate,avg_winner,avg_loser,profit_factor,avg_duration_minutes,avg_duration_winners,avg_duration_losers,avg_duration_stopped,strategy_hash,strategy_type
0.15,Medium Vol,-0.040133316142068665,-0.00010506103702112216,0.5837696335078534,382,113,0.29581151832460734,0.0006666971935931419,-0.001187464090021002,0.7874371145472874,16.819371727748692,14.753363228699552,19.71698113207547,19.292035398230087,cf7e04d7a203,bollinger_bands
0.15,High Vol,-0.05000357293350123,-0.00019921742204582164,0.5338645418326693,251,97,0.38645418326693226,0.0008269854024817712,-0.0013745266398808426,0.6890704386197638,15.91633466135458,12.425373134328359,19.914529914529915,17.371134020618555,cf7e04d7a203,bollinger_bands
0.2,Low Vol,-0.05686404051136697,-0.00013012366249740725,0.5789473684210527,437,91,0.20823798627002288,0.0006438003433104584,-0.0011942691704832228,0.7412277683545178,21.12128146453089,15.217391304347826,29.23913043478261,29.175824175824175,cf7e04d7a203,bollinger_bands
0.2,Medium Vol,-0.03766904605945292,-9.861006821846314e-05,0.6204188481675392,382,89,0.23298429319371727,0.000692669548406498,-0.0013919429588399516,0.8133641016694692,20.484293193717278,16.582278481012658,26.862068965517242,28.59550561797753,cf7e04d7a203,bollinger_bands
0.2,High Vol,-0.034602435371367986,-0.00013785830825246208,0.5896414342629482,251,70,0.2788844621513944,0.0008499958147648755,-0.0015572991840443647,0.7842765359917313,20.0199203187251,14.72972972972973,27.62135922330097,24.357142857142858,cf7e04d7a203,bollinger_bands
0.25,Low Vol,-0.05106148250872915,-0.00011684549773164565,0.597254004576659,437,74,0.16933638443935928,0.0006800620518947169,-0.0012986231707571036,0.7765925741648781,23.672768878718536,15.632183908045977,35.59659090909091,37.972972972972975,cf7e04d7a203,bollinger_bands
0.25,Medium Vol,-0.039120820132605746,-0.00010241052390734489,0.6335078534031413,382,70,0.18324607329842932,0.0006996104851229257,-0.0014887611252310984,0.8123040528242996,22.643979057591622,16.818181818181817,32.714285714285715,32.92857142857143,cf7e04d7a203,bollinger_bands
0.25,High Vol,-0.03069466970037165,-0.00012228952071861214,0.6095617529880478,251,55,0.21912350597609562,0.0008788557962560537,-0.001685302107423958,0.8141514723501602,22.131474103585656,14.967320261437909,33.316326530612244,29.181818181818183,cf7e04d7a203,bollinger_bands
0.3,Low Vol,-0.06631532400280254,-0.0001517513135075573,0.6041189931350115,437,65,0.14874141876430205,0.0006796471542063236,-0.0014204749867819191,0.7301426805557781,24.782608695652176,16.041666666666668,38.12138728323699,42.30769230769231,cf7e04d7a203,bollinger_bands
0.3,Medium Vol,-0.037596018329527275,-9.841889615059497e-05,0.643979057591623,382,55,0.14397905759162305,0.0007032925234471622,-0.0015485733757171262,0.8214864625846308,25.0,17.052845528455286,39.375,40.27272727272727,cf7e04d7a203,bollinger_bands
0.3,High Vol,-0.03615300940377882,-0.00014403589403895944,0.6215139442231076,251,45,0.17928286852589642,0.000876765635898252,-0.0018202994589884853,0.7909366001045465,24.820717131474105,15.128205128205128,40.73684210526316,35.888888888888886,cf7e04d7a203,bollinger_bands
0.35,Low Vol,-0.0704413503219679,-0.00016119302133173433,0.6086956521739131,437,54,0.12356979405034325,0.0006759165211409763,-0.0014633634207337287,0.7184993725109284,26.727688787185354,16.296992481203006,42.953216374269005,50.74074074074074,cf7e04d7a203,bollinger_bands
0.35,Medium Vol,-0.015815488573548038,-4.140180254855507e-05,0.6570680628272252,382,39,0.10209424083769633,0.0007288265237286568,-0.0015171827941178693,0.9204255934902302,26.8717277486911,17.350597609561753,45.11450381679389,41.666666666666664,cf7e04d7a203,bollinger_bands
0.35,High Vol,-0.03963843271834598,-0.00015792204270257364,0.6334661354581673,251,40,0.1593625498007968,0.0008833405920518095,-0.0019574955092889535,0.7798960316880914,26.115537848605577,15.566037735849056,44.34782608695652,42.375,cf7e04d7a203,bollinger_bands
0.4,Low Vol,-0.07141305878788848,-0.00016341661049860064,0.6109839816933639,437,42,0.09610983981693363,0.0006744030306136416,-0.0014792862821278278,0.7160273697697657,28.08924485125858,16.51685393258427,46.26470588235294,51.42857142857143,cf7e04d7a203,bollinger_bands
0.4,Medium Vol,-0.023125338065783273,-6.053753420362114e-05,0.6570680628272252,382,34,0.08900523560209424,0.0007288265237286568,-0.0015729831719211917,0.887774197866034,28.01047120418848,17.350597609561753,48.43511450381679,49.11764705882353,cf7e04d7a203,bollinger_bands
0.4,High Vol,-0.033122469212085406,-0.000131962028733408,0.6414342629482072,251,36,0.14342629482071714,0.0009548958537608386,-0.0020762300185286717,0.8227424551203424,27.808764940239044,16.11801242236025,48.72222222222222,51.80555555555556,cf7e04d7a203,bollinger_bands
0.45,Low Vol,-0.08224882587394308,-0.00018821241618751278,0.6109839816933639,437,38,0.08695652173913043,0.0006744030306136416,-0.0015430260885163844,0.6864494862474498,29.073226544622425,16.51685393258427,48.794117647058826,57.36842105263158,cf7e04d7a203,bollinger_bands
0.45,Medium Vol,-0.023643650893208523,-6.18943740659909e-05,0.662303664921466,382,29,0.07591623036649214,0.0007247480384619007,-0.001604689183132321,0.8857821705425458,29.397905759162303,17.66798418972332,52.4031007751938,67.24137931034483,cf7e04d7a203,bollinger_bands
0.45,High Vol,-0.017827272887644435,-7.102499158424077e-05,0.649402390438247,251,27,0.10756972111553785,0.0009595410081570108,-0.0019799142865595133,0.8976811027498915,29.48207171314741,16.717791411042946,53.125,55.74074074074074,cf7e04d7a203,bollinger_bands
0.5,Low Vol,-0.07740481301750066,-0.00017712771857551638,0.6109839816933639,437,29,0.06636155606407322,0.0006744030306136416,-0.001514531895243194,0.6993642517897604,30.11441647597254,16.51685393258427,51.470588235294116,55.3448275862069,cf7e04d7a203,bollinger_bands
0.5,Medium Vol,-0.022214342510184063,-5.8152729084251476e-05,0.662303664921466,382,22,0.05759162303664921,0.0007247480384619007,-0.001593609273186395,0.8919407608861466,30.157068062827225,17.66798418972332,54.651162790697676,63.63636363636363,cf7e04d7a203,bollinger_bands
0.5,High Vol,-0.01431878963860921,-5.704697067174984e-05,0.6533864541832669,251,22,0.08764940239043825,0.000963538305427836,-0.0019809088704456817,0.9169150123940323,30.87649402390438,17.103658536585368,56.839080459770116,55.22727272727273,cf7e04d7a203,bollinger_bands
0.75,Low Vol,-0.08349340112633831,-0.0001910604144767467,0.6109839816933639,437,11,0.02517162471395881,0.0006744030306136416,-0.001550347119412827,0.6832079425733028,32.723112128146454,16.51685393258427,58.1764705882353,85.9090909090909,cf7e04d7a203,bollinger_bands
0.75,Medium Vol,0.004211341428165412,1.1024454000433017e-05,0.6649214659685864,382,4,0.010471204188481676,0.0007356961880794628,-0.0014269960183126418,1.0230561995165524,32.43455497382199,17.755905511811022,61.5625,66.25,cf7e04d7a203,bollinger_bands
0.75,High Vol,-0.014019599508025626,-5.585497811962401e-05,0.6533864541832669,251,11,0.043824701195219126,0.000963538305427836,-0.0019774699034274795,0.9185095956949726,32.84860557768924,17.103658536585368,62.52873563218391,52.72727272727273,cf7e04d7a203,bollinger_bands
1.0,Low Vol,-0.08281163492507713,-0.00018950030875303692,0.6109839816933639,437,4,0.009153318077803204,0.0006744030306136416,-0.0015463367299936438,0.6849798269571195,33.75286041189931,16.51685393258427,60.8235294117647,116.25,cf7e04d7a203,bollinger_bands
1.0,Medium Vol,-0.005788658571834724,-1.5153556470771528e-05,0.6649214659685864,382,4,0.010471204188481676,0.0007356961880794628,-0.001505121018312643,0.9699533163498318,32.64397905759162,17.755905511811022,62.1875,86.25,cf7e04d7a203,bollinger_bands
1.0,High Vol,-0.015801022411877325,-6.295228052540768e-05,0.6533864541832669,251,5,0.0199203187250996,0.000963538305427836,-0.0019979460287591084,0.9090961694416942,33.92430278884462,17.103658536585368,65.63218390804597,65.0,cf7e04d7a203,bollinger_bands
0.01,Low Vol,-0.05391779326820285,-0.00013445833732718914,0.08478802992518704,401,361,0.9002493765586035,0.0005447583134342798,-0.00019738304066748872,0.25568596199334537,2.4189526184538654,7.5,1.9482288828337875,1.8975069252077563,62d9cb196ebd,bollinger_bands
0.01,Medium Vol,-0.061497359337894825,-0.00017082599816081896,0.04722222222222222,360,341,0.9472222222222222,0.00039918103318799556,-0.00019907707551629957,0.0993810193521197,1.6666666666666667,6.176470588235294,1.4431486880466473,1.4222873900293256,62d9cb196ebd,bollinger_bands
0.01,High Vol,-0.037592374482264324,-0.0001579511532868249,0.05042016806722689,238,225,0.9453781512605042,0.0006192030611053095,-0.00019921597882977007,0.16503715633600888,1.6176470588235294,5.0,1.4380530973451326,1.4,62d9cb196ebd,bollinger_bands
0.02,Low Vol,-0.05632729204123785,-0.00014046706244697716,0.18204488778054864,401,318,0.7930174563591023,0.0005420912131148387,-0.00029237789816652767,0.4126452444486685,4.239401496259352,7.739726027397261,3.4603658536585367,3.3962264150943398,62d9cb196ebd,bollinger_bands
0.02,Medium Vol,-0.07003658879655317,-0.00019454607999042547,0.14444444444444443,360,305,0.8472222222222222,0.000415320899099768,-0.00029751063490175684,0.23568607172036157,3.2222222222222223,6.4423076923076925,2.6785714285714284,2.6557377049180326,62d9cb196ebd,bollinger_bands
0.02,High Vol,-0.03475797676988722,-0.00014604191920120682,0.13865546218487396,238,203,0.8529411764705882,0.0007964583978352993,-0.00029776148243147363,0.43058079638090185,3.130252100840336,6.363636363636363,2.6097560975609757,2.561576354679803,62d9cb196ebd,bollinger_bands
0.03,Low Vol,-0.06354584712776645,-0.0001584684467026595,0.2593516209476309,401,283,0.7057356608478803,0.00048568825696374115,-0.00038403173687540586,0.4428609391007516,5.548628428927681,7.355769230769231,4.915824915824916,4.858657243816254,62d9cb196ebd,bollinger_bands
0.03,Medium Vol,-0.07804044947880442,-0.0002167790263300123,0.2111111111111111,360,277,0.7694444444444445,0.0004344714851231672,-0.0003910573322118491,0.2973145049806929,4.736111111111111,7.0394736842105265,4.119718309859155,3.935018050541516,62d9cb196ebd,bollinger_bands
0.03,High Vol,-0.04006430083406494,-0.00016833739846245773,0.20168067226890757,238,186,0.7815126050420168,0.0007232155781403989,-0.00039357183465686354,0.4642280705483827,4.117647058823529,6.5625,3.5,3.413978494623656,62d9cb196ebd,bollinger_bands
0.04,Low Vol,-0.07256014463358303,-0.0001809479916049452,0.30174563591022446,401,264,0.6583541147132169,0.0004996177660649172,-0.0004750496225979928,0.45449199122790157,6.733167082294265,7.809917355371901,6.267857142857143,6.212121212121212,62d9cb196ebd,bollinger_bands
0.04,Medium Vol,-0.08428728487400439,-0.0002341313468722344,0.2638888888888889,360,255,0.7083333333333334,0.00045964632280570276,-0.00048284409637941943,0.34126723651664326,5.930555555555555,7.105263157894737,5.509433962264151,5.333333333333333,62d9cb196ebd,bollinger_bands
0.04,High Vol,-0.04455036597298429,-0.00018718641165119452,0.24789915966386555,238,174,0.7310924369747899,0.0007275156277524456,-0.0004886803799462491,0.49070039166820484,5.861344537815126,7.203389830508475,5.418994413407821,5.344827586206897,62d9cb196ebd,bollinger_bands
0.05,Low Vol,-0.06105389746152087,-0.00015225410838284507,0.3541147132169576,401,239,0.5960099750623441,0.0005911844985283159,-0.0005598536534847171,0.5789447253563366,8.30423940149626,8.873239436619718,7.992277992277992,7.845188284518828,62d9cb196ebd,bollinger_bands
0.05,Medium Vol,-0.08111149331189933,-0.0002253097036441648,0.325,360,230,0.6388888888888888,0.0004967762768982128,-0.0005729807313127168,0.4174461106533506,7.5,7.905982905982906,7.304526748971194,7.173913043478261,62d9cb196ebd,bollinger_bands
0.05,High Vol,-0.037172020532239516,-0.00015618496021949376,0.31932773109243695,238,157,0.6596638655462185,0.0007566022036597171,-0.000584406098829494,0.6073673472517571,7.26890756302521,8.289473684210526,6.790123456790123,6.751592356687898,62d9cb196ebd,bollinger_bands
0.1,Low Vol,-0.06159276063889265,-0.00015359790683015624,0.5012468827930174,401,162,0.40399002493765584,0.0006050160012620171,-0.0009160048844627905,0.6637967674429215,14.488778054862843,13.233830845771145,15.75,15.802469135802468,62d9cb196ebd,bollinger_bands
0.1,Medium Vol,-0.03391457167024079,-9.420714352844664e-05,0.5388888888888889,360,139,0.3861111111111111,0.0006330688370884301,-0.0009441561811168448,0.7836113847454392,13.652777777777779,13.27319587628866,14.096385542168674,13.417266187050359,62d9cb196ebd,bollinger_bands
0.1,High Vol,-0.05135071553615819,-0.0002157593089754546,0.44537815126050423,238,121,0.5084033613445378,0.000793712903461799,-0.0010263960856296127,0.6209839674076802,11.38655462184874,10.518867924528301,12.083333333333334,12.355371900826446,62d9cb196ebd,bollinger_bands
0.15,Low Vol,-0.05695962717868433,-0.00014204395805158187,0.5685785536159601,401,117,0.29177057356608477,0.0006329739249127992,-0.0011634548095884542,0.7170097221109502,19.052369077306732,15.43859649122807,23.815028901734102,22.307692307692307,62d9cb196ebd,bollinger_bands
0.15,Medium Vol,-0.042683665617911246,-0.00011856573782753124,0.5888888888888889,360,110,0.3055555555555556,0.000657299465718083,-0.0012299402185820597,0.7655145008596806,16.694444444444443,14.528301886792454,19.7972972972973,19.454545454545453,62d9cb196ebd,bollinger_bands
0.15,High Vol,-0.04959678650948228,-0.000208389859283539,0.5294117647058824,238,91,0.38235294117647056,0.000811750449584138,-0.0013560477067596757,0.6734418348483662,16.596638655462186,12.777777777777779,20.892857142857142,18.35164835164835,62d9cb196ebd,bollinger_bands
0.2,Low Vol,-0.060187742189202795,-0.00015009412017257556,0.600997506234414,401,89,0.22194513715710723,0.0006384454971472327,-0.0013378319187605369,0.7188186472400573,22.094763092269325,16.452282157676347,30.59375,28.820224719101123,62d9cb196ebd,bollinger_bands
0.2,Medium Vol,-0.0475813661396388,-0.00013217046149899665,0.625,360,90,0.25,0.0006826891911515245,-0.0014902698825831984,0.7634961505184633,20.819444444444443,16.377777777777776,28.22222222222222,27.77777777777778,62d9cb196ebd,bollinger_bands
0.2,High Vol,-0.03115301590011206,-0.0001308950247903868,0.5882352941176471,238,66,0.2773109243697479,0.0008560886128602169,-0.001540871650005535,0.7936960438288676,20.33613445378151,15.678571428571429,26.989795918367346,23.78787878787879,62d9cb196ebd,bollinger_bands
0.25,Low Vol,-0.059153701992831736,-0.00014751546631628862,0.6209476309226932,401,74,0.18453865336658354,0.0006687861113352313,-0.0014847463402322652,0.7378884988548117,24.45137157107232,17.028112449799195,36.61184210526316,34.86486486486486,62d9cb196ebd,bollinger_bands
0.25,Medium Vol,-0.05869800346245052,-0.00016305000961791812,0.6361111111111111,360,76,0.2111111111111111,0.0006857510165914697,-0.0016468319561976875,0.7279161601021331,23.11111111111111,16.593886462882097,34.50381679389313,34.473684210526315,62d9cb196ebd,bollinger_bands
0.25,High Vol,-0.04552113901896633,-0.00019126528999565686,0.6008403361344538,238,58,0.24369747899159663,0.0008578585528354281,-0.001770472758678238,0.7293548392306805,22.605042016806724,15.874125874125873,32.73684210526316,30.603448275862068,62d9cb196ebd,bollinger_bands
0.3,Low Vol,-0.06535988388105977,-0.00016299222912982488,0.6309226932668329,401,62,0.1546134663341646,0.0006672713561511561,-0.0015822941688331234,0.720898398203752,25.723192019950126,17.33201581027668,40.067567567567565,38.70967741935484,62d9cb196ebd,bollinger_bands
0.3,Medium Vol,-0.042729028695514926,-0.00011869174637643035,0.6555555555555556,360,54,0.15,0.0006924802365011151,-0.0016625351976595007,0.7927328446471564,26.27777777777778,16.970338983050848,43.99193548387097,41.94444444444444,62d9cb196ebd,bollinger_bands
0.3,High Vol,-0.05073291960212276,-0.0002131635277400116,0.6176470588235294,238,48,0.20168067226890757,0.0008521202008312912,-0.0019340064738936544,0.7117359127087423,25.084033613445378,16.428571428571427,39.065934065934066,36.354166666666664,62d9cb196ebd,bollinger_bands
0.35,Low Vol,-0.06149907695354917,-0.00015336428167967374,0.6384039900249376,401,48,0.11970074812967581,0.0006623093202984087,-0.0015934500893099435,0.7338281455802833,28.316708229426435,17.59765625,47.241379310344826,50.104166666666664,62d9cb196ebd,bollinger_bands
0.35,Medium Vol,-0.027720783832232518,-7.7002177311757e-05,0.6666666666666666,360,41,0.11388888888888889,0.0007177305488125768,-0.0016664676295604247,0.8613795264680869,29.09722222222222,17.3125,52.666666666666664,52.19512195121951,62d9cb196ebd,bollinger_bands
0.35,High Vol,-0.05441572139473663,-0.00022863748485183458,0.6302521008403361,238,41,0.1722689075630252,0.0008595825630554016,-0.002083558021057351,0.703218982075223,27.1218487394958,16.866666666666667,44.60227272727273,41.34146341463415,62d9cb196ebd,bollinger_bands
0.4,Low Vol,-0.06459360383953322,-0.00016108130633300054,0.6384039900249376,401,39,0.09725685785536159,0.0006623093202984087,-0.0016147916540408679,0.7241296554802846,29.713216957605987,17.59765625,51.10344827586207,51.282051282051285,62d9cb196ebd,bollinger_bands
0.4,Medium Vol,-0.03565913598083093,-9.905315550230815e-05,0.6666666666666666,360,35,0.09722222222222222,0.0007177305488125768,-0.0017326205641320781,0.8284913196469069,30.38888888888889,17.3125,56.541666666666664,53.0,62d9cb196ebd,bollinger_bands
0.4,High Vol,-0.04315174264393344,-0.00018130984304173714,0.634453781512605,238,36,0.15126050420168066,0.0009455393064591127,-0.0021371054933248214,0.7679117650328808,29.243697478991596,17.3841059602649,49.827586206896555,51.52777777777778,62d9cb196ebd,bollinger_bands
0.45,Low Vol,-0.07500289234176266,-0.00018703963177496924,0.6384039900249376,401,36,0.08977556109725686,0.0006623093202984087,-0.0016865798506079679,0.6933075381468264,30.635910224438902,17.59765625,53.6551724137931,59.30555555555556,62d9cb196ebd,bollinger_bands
0.45,Medium Vol,-0.03190481867462075,-8.862449631839096e-05,0.6722222222222223,360,28,0.07777777777777778,0.0007135583801239112,-0.0017337792090220954,0.8440517582230384,31.5,17.644628099173552,59.91525423728814,64.82142857142857,62d9cb196ebd,bollinger_bands
0.45,High Vol,-0.041621450589156866,-0.00017488004449225575,0.6386554621848739,238,31,0.13025210084033614,0.0009548099683378472,-0.0021715414625175537,0.777130501976792,31.30252100840336,17.763157894736842,55.23255813953488,62.096774193548384,62d9cb196ebd,bollinger_bands
0.5,Low Vol,-0.07390614399384052,-0.00018430459848838034,0.6384039900249376,401,30,0.07481296758104738,0.0006623093202984087,-0.0016790160688981597,0.6964308119340442,31.99501246882793,17.59765625,57.41379310344828,64.0,62d9cb196ebd,bollinger_bands
0.5,Medium Vol,-0.03424042367464933,-9.511228798513702e-05,0.6722222222222223,360,23,0.06388888888888888,0.0007135583801239112,-0.001753572471734202,0.834524613800771,32.458333333333336,17.644628099173552,62.83898305084746,64.56521739130434,62d9cb196ebd,bollinger_bands
0.5,High Vol,-0.03968580554294551,-0.00016674708211321645,0.6428571428571429,238,27,0.1134453781512605,0.0009607910292310654,-0.0021963156825329233,0.7874204361284904,33.13025210084034,18.202614379084967,60.0,70.55555555555556,62d9cb196ebd,bollinger_bands
0.75,Low Vol,-0.09202624648438579,-0.00022949188649472766,0.6384039900249376,401,16,0.0399002493765586,0.0006623093202984087,-0.001803982292970886,0.6481873622979757,35.67331670822943,17.59765625,67.58620689655173,116.25,62d9cb196ebd,bollinger_bands
0.75,Medium Vol,-0.0057848338895161045,-1.6068983026433623e-05,0.675,360,4,0.011111111111111112,0.0007250481729683505,-0.0015553123070156005,0.9682102273133862,35.43055555555556,17.736625514403293,72.17948717948718,61.25,62d9cb196ebd,bollinger_bands
0.75,High Vol,-0.02290248951384651,-9.62289475371702e-05,0.6428571428571429,238,7,0.029411764705882353,0.0009607910292310654,-0.001998864905719994,0.8652029697789789,36.34453781512605,18.202614379084967,69.0,60.714285714285715,62d9cb196ebd,bollinger_bands
1.0,Low Vol,-0.08988027044484756,-0.00022414032529887172,0.6384039900249376,401,5,0.012468827930174564,0.0006623093202984087,-0.0017891824582154498,0.6535490658003341,37.04488778054863,17.59765625,71.37931034482759,147.0,62d9cb196ebd,bollinger_bands
1.0,Medium Vol,-0.01578483388951615,-4.384676080421153e-05,0.675,360,4,0.011111111111111112,0.0007250481729683505,-0.0016407823924856862,0.917775135335028,35.75,17.736625514403293,73.16239316239316,90.0,62d9cb196ebd,bollinger_bands
1.0,High Vol,-0.020972460154971853,-8.811958048307501e-05,0.6428571428571429,238,4,0.01680672268907563,0.0009607910292310654,-0.0019761586779685277,0.8751442239414443,37.05882352941177,18.202614379084967,71.0,67.5,62d9cb196ebd,bollinger_bands
0.01,Low Vol,-0.05745389869644034,-0.00013177499701018427,0.09174311926605505,436,393,0.9013761467889908,0.0005323918211113165,-0.0001988625543961945,0.27042271377177285,2.385321100917431,7.375,1.8813131313131313,1.8575063613231553,eda5c120abc6,bollinger_bands
0.01,Medium Vol,-0.06271301289426859,-0.00016331513774549112,0.0625,384,357,0.9296875,0.00036719201192618326,-0.00019868228105693607,0.12320911221434239,1.9140625,5.625,1.6666666666666667,1.638655462184874,eda5c120abc6,bollinger_bands
0.01,High Vol,-0.04149384976532826,-0.00016336161324932385,0.047244094488188976,254,240,0.9448818897637795,0.0005547487225728546,-0.00019897039023224176,0.13825273744101846,1.6141732283464567,5.0,1.4462809917355373,1.4166666666666667,eda5c120abc6,bollinger_bands
0.02,Low Vol,-0.06755397278514587,-0.00015494030455308686,0.17889908256880735,436,353,0.8096330275229358,0.0004951512529056173,-0.00029658036455805595,0.3637534019341227,4.08256880733945,6.923076923076923,3.463687150837989,3.413597733711048,eda5c120abc6,bollinger_bands
0.02,Medium Vol,-0.07671519983920624,-0.00019977916624793293,0.13802083333333334,384,323,0.8411458333333334,0.00038860125666788175,-0.0002939911372888338,0.21164978821340516,3.3203125,6.132075471698113,2.8700906344410875,2.7863777089783284,eda5c120abc6,bollinger_bands
0.02,High Vol,-0.04061172237349478,-0.00015988867076179047,0.1220472440944882,254,219,0.8622047244094488,0.0008165572653844208,-0.0002956277919300979,0.3839708175697971,2.9330708661417324,5.967741935483871,2.5112107623318387,2.4657534246575343,eda5c120abc6,bollinger_bands
0.03,Low Vol,-0.07907427852066323,-0.00018136302412996154,0.24311926605504589,436,317,0.7270642201834863,0.0004611231965727522,-0.0003877373859314392,0.38200690850440294,5.447247706422019,7.0754716981132075,4.924242424242424,4.700315457413249,eda5c120abc6,bollinger_bands
0.03,Medium Vol,-0.08240020858197522,-0.00021458387651556048,0.20833333333333334,384,291,0.7578125,0.00043368148061817546,-0.0003851800231297015,0.2962944560273984,4.856770833333333,6.75,4.358552631578948,4.243986254295533,eda5c120abc6,bollinger_bands
0.03,High Vol,-0.049944306660716545,-0.00019663112858549821,0.16929133858267717,254,203,0.7992125984251969,0.0007407546560303324,-0.000387662354834222,0.38940969578927725,4.1141732283464565,6.046511627906977,3.720379146919431,3.5960591133004924,eda5c120abc6,bollinger_bands
0.04,Low Vol,-0.08247440516773832,-0.0001891614797425191,0.30504587155963303,436,286,0.6559633027522935,0.0004658575254515314,-0.0004766780727814917,0.42897990935290625,6.697247706422019,7.406015037593985,6.3861386138613865,6.083916083916084,eda5c120abc6,bollinger_bands
0.04,Medium Vol,-0.09391897325339991,-0.0002445806595140623,0.2421875,384,273,0.7109375,0.0004696525863278893,-0.0004728407690099437,0.31743277291757466,5.963541666666667,6.989247311827957,5.635738831615121,5.4945054945054945,eda5c120abc6,bollinger_bands
0.04,High Vol,-0.04866506083383511,-0.0001915947276922642,0.24015748031496062,254,183,0.7204724409448819,0.0007166480132208706,-0.0004786559048720633,0.47321119053995303,5.826771653543307,6.557377049180328,5.595854922279793,5.51912568306011,eda5c120abc6,bollinger_bands
0.05,Low Vol,-0.06741628374136069,-0.00015462450399394653,0.3669724770642202,436,255,0.5848623853211009,0.0005468852789343644,-0.0005612968419234021,0.5648258116389705,8.119266055045872,8.53125,7.880434782608695,7.490196078431373,eda5c120abc6,bollinger_bands
0.05,Medium Vol,-0.08588675900609025,-0.00022366343491169336,0.3098958333333333,384,242,0.6302083333333334,0.0005135935405478511,-0.0005547335484199416,0.4157537825058251,7.408854166666667,7.9411764705882355,7.169811320754717,7.107438016528926,eda5c120abc6,bollinger_bands
0.05,High Vol,-0.04481118612677147,-0.00017642199262508454,0.2992125984251969,254,167,0.65748031496063,0.000741188315793487,-0.0005682106636352612,0.55694559645073,7.224409448818897,7.631578947368421,7.050561797752809,7.0359281437125745,eda5c120abc6,bollinger_bands
0.1,Low Vol,-0.05660011725628249,-0.0001298167826978956,0.5068807339449541,436,167,0.3830275229357798,0.0006034930390933395,-0.000883591064632142,0.7020608629160981,14.11697247706422,12.39819004524887,15.883720930232558,15.688622754491018,eda5c120abc6,bollinger_bands
0.1,Medium Vol,-0.0504348277240207,-0.00013134069719797058,0.5026041666666666,384,151,0.3932291666666667,0.0006254151250089927,-0.0008960206641400851,0.7053006697027743,13.255208333333334,12.590673575129534,13.926701570680628,13.940397350993377,eda5c120abc6,bollinger_bands
0.1,High Vol,-0.05539478347687782,-0.00021808969872786542,0.4409448818897638,254,125,0.4921259842519685,0.000763515624243753,-0.0009923136154378746,0.6068741747336021,11.043307086614174,10.535714285714286,11.443661971830986,11.72,eda5c120abc6,bollinger_bands
0.15,Low Vol,-0.04376312496918379,-0.0001003741398375775,0.5711009174311926,436,115,0.26376146788990823,0.000630780784039447,-0.0010739440652139363,0.7820860379672567,18.405963302752294,14.899598393574298,23.074866310160427,21.608695652173914,eda5c120abc6,bollinger_bands
0.15,Medium Vol,-0.04746987903700013,-0.0001236194766588545,0.5651041666666666,384,113,0.2942708333333333,0.0006579403253171858,-0.0011391792193462846,0.7504775650316335,16.653645833333332,14.44700460829493,19.520958083832337,19.601769911504423,eda5c120abc6,bollinger_bands
0.15,High Vol,-0.05467868148870507,-0.00021527039956183099,0.5236220472440944,254,97,0.38188976377952755,0.0008006887277848872,-0.0013319858040007856,0.6607396803318687,15.649606299212598,12.556390977443609,19.049586776859503,17.88659793814433,eda5c120abc6,bollinger_bands
0.2,Low Vol,-0.055121822042415336,-0.0001264261973449893,0.591743119266055,436,92,0.21100917431192662,0.0006381819490289037,-0.0012346784544487216,0.7491872022016236,21.295871559633028,15.426356589147288,29.803370786516854,29.347826086956523,eda5c120abc6,bollinger_bands
0.2,Medium Vol,-0.04254565769722254,-0.00011079598358651703,0.6041666666666666,384,87,0.2265625,0.000676277997942209,-0.0013121194290777304,0.7866767029418759,20.286458333333332,16.50862068965517,26.05263157894737,26.551724137931036,eda5c120abc6,bollinger_bands
0.2,High Vol,-0.04060411402516324,-0.00015985871663450095,0.5748031496062992,254,70,0.2755905511811024,0.0008283188913405948,-0.0014957284459341674,0.7486415266263787,19.64566929133858,15.0,25.925925925925927,24.428571428571427,eda5c120abc6,bollinger_bands
0.25,Low Vol,-0.049747059254007714,-0.00011409875975689843,0.6100917431192661,436,75,0.1720183486238532,0.0006739310208136548,-0.0013471335928849405,0.7827759905452184,23.772935779816514,15.827067669172932,36.205882352941174,37.53333333333333,eda5c120abc6,bollinger_bands
0.25,Medium Vol,-0.04387512145773495,-0.00011425812879618477,0.6197916666666666,384,70,0.18229166666666666,0.0006839622470645872,-0.0014154666867062105,0.7876922619551517,22.3046875,16.827731092436974,31.232876712328768,32.07142857142857,eda5c120abc6,bollinger_bands
0.25,High Vol,-0.037182115289667146,-0.00014638628066798089,0.594488188976378,254,55,0.21653543307086615,0.0008582789031635861,-0.0016192449482268802,0.7770618886447113,21.948818897637796,15.2317880794702,31.796116504854368,30.0,eda5c120abc6,bollinger_bands
0.3,Low Vol,-0.06440078001530314,-0.00014770821104427326,0.6169724770642202,436,65,0.14908256880733944,0.0006735922107895186,-0.001470641225854393,0.7377787277510541,24.931192660550458,16.226765799256505,38.952095808383234,42.15384615384615,eda5c120abc6,bollinger_bands
0.3,Medium Vol,-0.04170761388092853,-0.00010861357781491805,0.6302083333333334,384,55,0.14322916666666666,0.000690541652619822,-0.00147055418179525,0.8002687732646496,24.8046875,17.08677685950413,37.95774647887324,39.72727272727273,eda5c120abc6,bollinger_bands
